"k","seed","cpts","nit","nfolds","sum_loglik","ntests","test_steps","dataset"
7,10,2,500,20,-469.674963420564,2,"12, 1","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-1663.77395057853,2,"8, 20","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-430.082447976215,2,"22, 3","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-1015.20827271559,2,"18, 12","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-2854.09664112973,2,"7, 2","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-1023.37427694348,2,"5, 11","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-1054.96755733226,2,"11, 3","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-1103.99876897688,2,"11, 2","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-366.362528294713,2,"12, 2","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-846.092006126093,2,"7, 13","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-1255.24932973118,2,"11, 22","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-464.194989587163,2,"22, 2","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-500.615589139745,2,"15, 5","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-1865.66435142224,2,"6, 16","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-1838.19274422793,2,"11, 18","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-1790.95013376679,2,"21, 2","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-1399.00602147551,2,"8, 19","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-992.18608295727,2,"20, 13","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-396.457164635523,2,"14, 4","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-1681.52703171133,2,"19, 6","all_evals_toy_new_two_changepoint"
8,10,2,500,20,-464.713416811229,2,"12, 1","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-1728.45103975834,2,"8, 20","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-469.982094123301,2,"22, 3","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-995.109598329446,2,"18, 12","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-2883.7883372264,2,"7, 2","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-1080.52111388356,2,"5, 11","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-1160.35867096733,2,"11, 3","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-1279.74837552016,2,"11, 2","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-476.79615491533,2,"12, 2","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-749.883709325318,2,"7, 13","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-1371.33727432328,2,"11, 22","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-457.082993720426,2,"22, 2","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-490.661181664171,2,"15, 5","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-1845.9051644873,2,"6, 16","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-1655.83001909383,2,"11, 18","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-1843.04856279901,2,"21, 2","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-1739.75884294848,2,"8, 19","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-1077.12222277277,2,"20, 13","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-434.757972149402,2,"14, 4","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-1771.1142062002,2,"19, 6","all_evals_toy_new_two_changepoint"
9,10,2,500,20,-418.342236265587,2,"12, 1","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-1482.97069556296,2,"8, 20","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-811.046225321556,2,"22, 3","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-1282.58903436836,2,"18, 12","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-2812.9846313168,2,"7, 2","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-1042.29826786942,2,"5, 11","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-1061.2883702412,2,"11, 3","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-1164.6930434704,2,"11, 2","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-733.76220104243,2,"12, 2","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-994.317149377733,2,"7, 13","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-1517.347700902,2,"11, 22","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-779.62462292309,2,"22, 2","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-763.742124758313,2,"15, 5","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-1411.15252812632,2,"6, 16","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-1626.81933127013,2,"11, 18","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-1836.79195048846,2,"21, 2","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-1154.33220692091,2,"8, 19","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-818.55031244722,2,"20, 13","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-735.998487139501,2,"14, 4","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-1355.63348381261,2,"19, 6","all_evals_toy_new_two_changepoint"
10,10,1,500,20,-752.634289902187,2,"12, 1","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-1277.28710495391,2,"8, 20","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-606.153259252797,2,"22, 3","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-517.338528994079,2,"18, 12","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-2460.49303473992,2,"7, 2","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-1104.95351343879,2,"5, 11","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-1166.1237917486,2,"11, 3","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-1213.87767965564,2,"11, 2","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-483.313218363821,2,"12, 2","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-789.21515517757,2,"7, 13","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-1473.19180274841,2,"11, 22","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-565.999620882217,2,"22, 2","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-495.072173917425,2,"15, 5","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-1059.94444083257,2,"6, 16","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-1244.40453729167,2,"11, 18","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-630.125736676418,2,"21, 2","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-1114.55332343822,2,"8, 19","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-776.876864737866,2,"20, 13","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-408.143567444296,2,"14, 4","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-1313.30912023489,2,"19, 6","all_evals_toy_new_two_changepoint"
2,12,1,500,20,-493.988674951982,2,"12, 1","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-1628.97291126392,2,"8, 20","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-475.419603269283,2,"22, 3","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-948.651569035967,2,"18, 12","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-2804.13978200925,2,"7, 2","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-1245.79117008277,2,"5, 11","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-1069.57179996135,2,"11, 3","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-1307.06843914244,2,"11, 2","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-379.902782771096,2,"12, 2","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-981.600807687147,2,"7, 13","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-1186.5892971506,2,"11, 22","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-441.269121618208,2,"22, 2","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-499.266427836851,2,"15, 5","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-1669.93484327696,2,"6, 16","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-1482.57489015175,2,"11, 18","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-1493.9451363008,2,"21, 2","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-1473.49679645466,2,"8, 19","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-821.504912928639,2,"20, 13","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-386.401878844691,2,"14, 4","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-1615.16001037239,2,"19, 6","all_evals_toy_new_two_changepoint"
3,12,2,500,20,-470.929737583662,2,"12, 1","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-1792.25230962652,2,"8, 20","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-467.132941415795,2,"22, 3","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-1121.03547602795,2,"18, 12","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-2825.06181726141,2,"7, 2","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-1440.05276503314,2,"5, 11","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-915.266092280995,2,"11, 3","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-1124.43715769068,2,"11, 2","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-361.525306566327,2,"12, 2","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-932.548118580773,2,"7, 13","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-1192.40118415092,2,"11, 22","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-400.074829829948,2,"22, 2","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-383.951790733691,2,"15, 5","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-1783.31902782737,2,"6, 16","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-1525.82964876616,2,"11, 18","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-1773.9022367409,2,"21, 2","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-1451.78817879057,2,"8, 19","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-1168.16891502286,2,"20, 13","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-353.619753928985,2,"14, 4","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-1539.49132906009,2,"19, 6","all_evals_toy_new_two_changepoint"
4,12,2,500,20,-456.347420532329,2,"12, 1","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-1816.96775409665,2,"8, 20","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-391.147884971304,2,"22, 3","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-1038.46977716058,2,"18, 12","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-2813.52177391106,2,"7, 2","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-1084.45083100572,2,"5, 11","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-1266.96380976066,2,"11, 3","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-1110.20129442616,2,"11, 2","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-426.725503794573,2,"12, 2","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-867.054914496825,2,"7, 13","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-1134.37862841425,2,"11, 22","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-442.430965360652,2,"22, 2","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-436.929022056517,2,"15, 5","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-2077.32934684226,2,"6, 16","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-1561.08751428379,2,"11, 18","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-1739.28167456147,2,"21, 2","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-1515.1633635702,2,"8, 19","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-929.300928161532,2,"20, 13","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-424.476900023831,2,"14, 4","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-1661.72121513118,2,"19, 6","all_evals_toy_new_two_changepoint"
5,12,2,500,20,-419.207120137619,2,"12, 1","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-1878.42511789512,2,"8, 20","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-420.245252558199,2,"22, 3","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-1113.50550165029,2,"18, 12","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-2840.77635528681,2,"7, 2","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-1156.82947764771,2,"5, 11","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-1135.8800256278,2,"11, 3","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-951.142227367491,2,"11, 2","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-503.1164988229,2,"12, 2","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-969.615005169595,2,"7, 13","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-1151.44761129468,2,"11, 22","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-431.03253137796,2,"22, 2","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-497.273156174555,2,"15, 5","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-2015.60912885143,2,"6, 16","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-1818.02568991406,2,"11, 18","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-1785.88068191183,2,"21, 2","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-1632.94543327937,2,"8, 19","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-1095.20673389991,2,"20, 13","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-386.819805001144,2,"14, 4","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-1907.12637610795,2,"19, 6","all_evals_toy_new_two_changepoint"
6,12,2,500,20,-482.788546325643,2,"12, 1","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-1896.13117691647,2,"8, 20","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-459.970456569593,2,"22, 3","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-972.623040578841,2,"18, 12","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-2849.71822947048,2,"7, 2","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-1182.3015891427,2,"5, 11","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-1276.77850763205,2,"11, 3","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-1166.5181305585,2,"11, 2","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-435.418540970852,2,"12, 2","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-920.928984912163,2,"7, 13","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-1177.66522760941,2,"11, 22","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-437.860420381985,2,"22, 2","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-520.344064865813,2,"15, 5","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-1784.50476590017,2,"6, 16","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-1674.11234850935,2,"11, 18","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-1824.15892852364,2,"21, 2","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-1632.56355669814,2,"8, 19","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-1225.35614808698,2,"20, 13","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-406.845946768648,2,"14, 4","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-1748.80011926127,2,"19, 6","all_evals_toy_new_two_changepoint"
7,12,2,500,20,-424.241378488098,2,"12, 1","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-1486.59422287377,2,"8, 20","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-806.346164117473,2,"22, 3","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-1300.33071643601,2,"18, 12","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-2792.18445290709,2,"7, 2","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-1074.9914791124,2,"5, 11","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-1097.60112586079,2,"11, 3","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-1162.15226891859,2,"11, 2","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-706.348308249412,2,"12, 2","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-904.875029101092,2,"7, 13","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-1414.78597717482,2,"11, 22","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-773.910788344357,2,"22, 2","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-764.366663408677,2,"15, 5","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-1496.36318799327,2,"6, 16","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-1600.98982961402,2,"11, 18","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-1768.33931181557,2,"21, 2","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-1082.58964592482,2,"8, 19","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-816.450206357119,2,"20, 13","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-725.468870780191,2,"14, 4","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-1284.38322703083,2,"19, 6","all_evals_toy_new_two_changepoint"
8,12,1,500,20,-763.606057346963,2,"12, 1","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-1343.34948008841,2,"8, 20","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-805.336141533361,2,"22, 3","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-1346.82176479845,2,"18, 12","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-2698.71634977362,2,"7, 2","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-1040.90233700171,2,"5, 11","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-1009.99769654194,2,"11, 3","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-1113.09122622776,2,"11, 2","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-705.548304441991,2,"12, 2","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-897.10456774437,2,"7, 13","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-1488.72243284767,2,"11, 22","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-768.209339883778,2,"22, 2","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-775.520126679837,2,"15, 5","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-1528.60036383012,2,"6, 16","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-1588.14727306138,2,"11, 18","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-1596.30989299968,2,"21, 2","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-1161.72983090658,2,"8, 19","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-819.954277294805,2,"20, 13","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-730.564245488896,2,"14, 4","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-1343.83180113087,2,"19, 6","all_evals_toy_new_two_changepoint"
9,12,1,500,20,-770.802838325607,2,"12, 1","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-1432.89194844088,2,"8, 20","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-806.001336011275,2,"22, 3","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-1246.2878089621,2,"18, 12","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-2712.29649366224,2,"7, 2","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-1087.62660748239,2,"5, 11","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-1072.49360122594,2,"11, 3","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-1097.56157923276,2,"11, 2","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-710.475034752032,2,"12, 2","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-911.844193587175,2,"7, 13","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-1648.7516205694,2,"11, 22","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-776.540160549331,2,"22, 2","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-757.772325615282,2,"15, 5","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-1508.82733474812,2,"6, 16","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-1630.97212516734,2,"11, 18","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-1595.79148133251,2,"21, 2","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-1072.63883700611,2,"8, 19","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-825.376776417658,2,"20, 13","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-729.775039193018,2,"14, 4","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-1270.23199909156,2,"19, 6","all_evals_toy_new_two_changepoint"
10,12,1,500,20,-781.167741089469,2,"12, 1","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-1868.00075201582,2,"8, 20","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-859.882357595205,2,"22, 3","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-641.192185010149,2,"18, 12","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-2935.52489763374,2,"7, 2","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-1030.64375565949,2,"5, 11","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-1165.03689555123,2,"11, 3","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-1077.58205478763,2,"11, 2","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-499.814929075268,2,"12, 2","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-881.528558105749,2,"7, 13","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-1444.28366135841,2,"11, 22","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-788.803893295401,2,"22, 2","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-644.227478377612,2,"15, 5","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-1650.54447248036,2,"6, 16","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-1225.57086644095,2,"11, 18","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-2007.96199170622,2,"21, 2","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-1960.45152302552,2,"8, 19","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-1231.87807720264,2,"20, 13","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-517.082305405964,2,"14, 4","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-2194.71086459605,2,"19, 6","all_evals_toy_new_two_changepoint"
2,14,2,500,20,-604.614982322451,2,"12, 1","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-1849.89921987779,2,"8, 20","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-399.926334821726,2,"22, 3","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-960.831918356686,2,"18, 12","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-2806.0095948228,2,"7, 2","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-1140.14489453989,2,"5, 11","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-1089.40211611792,2,"11, 3","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-1032.33638870242,2,"11, 2","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-361.819244032652,2,"12, 2","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-846.197313069237,2,"7, 13","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-1016.32202340384,2,"11, 22","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-379.542402344743,2,"22, 2","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-499.150808033284,2,"15, 5","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-1843.00520155621,2,"6, 16","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-1489.78934606816,2,"11, 18","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-1789.95645546537,2,"21, 2","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-1720.25550571897,2,"8, 19","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-860.465150475598,2,"20, 13","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-394.737048341693,2,"14, 4","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-1729.47175798724,2,"19, 6","all_evals_toy_new_two_changepoint"
3,14,2,500,20,-442.914134148319,2,"12, 1","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-1647.46600201141,2,"8, 20","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-496.228868807546,2,"22, 3","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-1067.14526589311,2,"18, 12","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-2842.05010724578,2,"7, 2","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-1283.62231668129,2,"5, 11","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-1199.23602314861,2,"11, 3","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-1102.53874874305,2,"11, 2","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-430.174762323117,2,"12, 2","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-913.007764554658,2,"7, 13","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-1109.66285806021,2,"11, 22","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-472.798099771876,2,"22, 2","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-573.136345600964,2,"15, 5","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-1932.06145005082,2,"6, 16","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-1680.36119198534,2,"11, 18","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-1767.55572194833,2,"21, 2","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-1601.69523397849,2,"8, 19","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-956.90146095676,2,"20, 13","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-388.808931941955,2,"14, 4","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-1804.05682534116,2,"19, 6","all_evals_toy_new_two_changepoint"
4,14,2,500,20,-485.298977528742,2,"12, 1","all_evals_toy_new_two_changepoint"
5,14,2,500,20,-1894.6073715627,2,"8, 20","all_evals_toy_new_two_changepoint"
5,14,2,500,20,-414.833110807898,2,"22, 3","all_evals_toy_new_two_changepoint"
5,14,2,500,20,-938.353348998711,2,"18, 12","all_evals_toy_new_two_changepoint"
5,14,2,500,20,-2810.38278842828,2,"7, 2","all_evals_toy_new_two_changepoint"
5,14,2,500,20,-1297.51783417578,2,"5, 11","all_evals_toy_new_two_changepoint"
5,14,2,500,20,-1251.07420982756,2,"11, 3","all_evals_toy_new_two_changepoint"
5,14,2,500,20,-1109.3297406096,2,"11, 2","all_evals_toy_new_two_changepoint"
5,14,2,500,20,-450.210298891648,2,"12, 2","all_evals_toy_new_two_changepoint"
5,14,2,500,20,-896.549121766765,2,"7, 13","all_evals_toy_new_two_changepoint"
5,14,2,500,20,-1253.6119380452,2,"11, 22","all_evals_toy_new_two_changepoint"
5,14,2,500,20,-391.744336162632,2,"22, 2","all_evals_toy_new_two_changepoint"
5,14,2,500,20,-451.287321399662,2,"15, 5","all_evals_toy_new_two_changepoint"
