"k","seed","cpts","nit","nfolds","sum_loglik","ntests","test_steps","dataset"
8,12,3,100,20,-42.5578567084575,2,"313, 38","all_evals_toy_rodents"
8,12,3,100,20,-50.4096325648782,2,"54, 285","all_evals_toy_rodents"
8,12,3,100,20,-52.349300696447,2,"94, 176","all_evals_toy_rodents"
2,14,3,100,20,-80.7130918271587,2,"296, 246","all_evals_toy_rodents"
2,14,3,100,20,-65.7664027361052,2,"344, 227","all_evals_toy_rodents"
2,14,3,100,20,-141.002702524463,2,"434, 212","all_evals_toy_rodents"
2,14,3,100,20,-70.8494431072505,2,"236, 61","all_evals_toy_rodents"
2,14,3,100,20,-38.087312237819,2,"167, 379","all_evals_toy_rodents"
2,14,3,100,20,-74.6480079695283,2,"250, 215","all_evals_toy_rodents"
2,14,3,100,20,-85.3547361563959,2,"253, 359","all_evals_toy_rodents"
2,14,3,100,20,-60.6120469304706,2,"165, 363","all_evals_toy_rodents"
2,14,3,100,20,-57.6230558664115,2,"267, 301","all_evals_toy_rodents"
2,14,3,100,20,-92.1141203665677,2,"342, 35","all_evals_toy_rodents"
2,14,3,100,20,-56.1991491086874,2,"331, 376","all_evals_toy_rodents"
2,14,3,100,20,-86.1697079273214,2,"418, 411","all_evals_toy_rodents"
2,14,3,100,20,-51.4727124414478,2,"364, 66","all_evals_toy_rodents"
2,14,3,100,20,-101.02215415612,2,"359, 296","all_evals_toy_rodents"
2,14,3,100,20,-63.1611068812764,2,"171, 246","all_evals_toy_rodents"
2,14,3,100,20,-48.865809616396,2,"214, 93","all_evals_toy_rodents"
2,14,3,100,20,-79.9801145209397,2,"303, 219","all_evals_toy_rodents"
2,14,3,100,20,-52.557968453967,2,"313, 38","all_evals_toy_rodents"
2,14,3,100,20,-58.8542646200397,2,"54, 285","all_evals_toy_rodents"
2,14,3,100,20,-57.2166478762671,2,"94, 176","all_evals_toy_rodents"
3,14,3,100,20,-68.2132387015731,2,"296, 246","all_evals_toy_rodents"
3,14,3,100,20,-66.1149689597844,2,"344, 227","all_evals_toy_rodents"
3,14,3,100,20,-140.380002344155,2,"434, 212","all_evals_toy_rodents"
3,14,3,100,20,-68.8059973348762,2,"236, 61","all_evals_toy_rodents"
3,14,3,100,20,-40.1747449357971,2,"167, 379","all_evals_toy_rodents"
3,14,3,100,20,-64.3045722697519,2,"250, 215","all_evals_toy_rodents"
3,14,3,100,20,-84.0470069190371,2,"253, 359","all_evals_toy_rodents"
3,14,3,100,20,-62.4312419098489,2,"165, 363","all_evals_toy_rodents"
3,14,3,100,20,-53.9434211634738,2,"267, 301","all_evals_toy_rodents"
3,14,3,100,20,-105.417824573796,2,"342, 35","all_evals_toy_rodents"
3,14,3,100,20,-50.8274681928526,2,"331, 376","all_evals_toy_rodents"
3,14,3,100,20,-71.4251057344902,2,"418, 411","all_evals_toy_rodents"
3,14,3,100,20,-51.35666697577,2,"364, 66","all_evals_toy_rodents"
3,14,3,100,20,-80.8490818975773,2,"359, 296","all_evals_toy_rodents"
3,14,3,100,20,-58.8036641988173,2,"171, 246","all_evals_toy_rodents"
3,14,3,100,20,-49.2565123514769,2,"214, 93","all_evals_toy_rodents"
3,14,3,100,20,-78.8486188675221,2,"303, 219","all_evals_toy_rodents"
3,14,3,100,20,-47.7005727866661,2,"313, 38","all_evals_toy_rodents"
3,14,3,100,20,-52.0462568888792,2,"54, 285","all_evals_toy_rodents"
3,14,3,100,20,-52.4122463347944,2,"94, 176","all_evals_toy_rodents"
4,14,5,100,20,-68.1060451388421,2,"296, 246","all_evals_toy_rodents"
4,14,5,100,20,-54.7546626407603,2,"344, 227","all_evals_toy_rodents"
4,14,5,100,20,-116.148992998363,2,"434, 212","all_evals_toy_rodents"
4,14,5,100,20,-68.5002650995293,2,"236, 61","all_evals_toy_rodents"
4,14,5,100,20,-39.0317274505453,2,"167, 379","all_evals_toy_rodents"
4,14,5,100,20,-68.2481187382032,2,"250, 215","all_evals_toy_rodents"
4,14,5,100,20,-77.4504467859744,2,"253, 359","all_evals_toy_rodents"
4,14,5,100,20,-61.0952332951346,2,"165, 363","all_evals_toy_rodents"
4,14,5,100,20,-50.2898383817584,2,"267, 301","all_evals_toy_rodents"
4,14,5,100,20,-98.4982362389744,2,"342, 35","all_evals_toy_rodents"
4,14,5,100,20,-50.7578145158304,2,"331, 376","all_evals_toy_rodents"
4,14,5,100,20,-52.7963889317113,2,"418, 411","all_evals_toy_rodents"
4,14,5,100,20,-55.1767924756442,2,"364, 66","all_evals_toy_rodents"
4,14,5,100,20,-84.510536603456,2,"359, 296","all_evals_toy_rodents"
4,14,5,100,20,-41.8633568421208,2,"171, 246","all_evals_toy_rodents"
4,14,5,100,20,-45.1314102461728,2,"214, 93","all_evals_toy_rodents"
4,14,5,100,20,-67.9016375780872,2,"303, 219","all_evals_toy_rodents"
4,14,5,100,20,-38.6081264690657,2,"313, 38","all_evals_toy_rodents"
4,14,5,100,20,-52.7593713736038,2,"54, 285","all_evals_toy_rodents"
4,14,5,100,20,-53.6888248523544,2,"94, 176","all_evals_toy_rodents"
5,14,5,100,20,-64.1594257947747,2,"296, 246","all_evals_toy_rodents"
5,14,5,100,20,-57.5271173100321,2,"344, 227","all_evals_toy_rodents"
5,14,5,100,20,-109.991436210701,2,"434, 212","all_evals_toy_rodents"
5,14,5,100,20,-66.9680033285663,2,"236, 61","all_evals_toy_rodents"
5,14,5,100,20,-42.7129565627408,2,"167, 379","all_evals_toy_rodents"
5,14,5,100,20,-64.331673889268,2,"250, 215","all_evals_toy_rodents"
5,14,5,100,20,-78.6309569279905,2,"253, 359","all_evals_toy_rodents"
5,14,5,100,20,-67.0974749616331,2,"165, 363","all_evals_toy_rodents"
5,14,5,100,20,-47.4247718116242,2,"267, 301","all_evals_toy_rodents"
5,14,5,100,20,-89.3321902282895,2,"342, 35","all_evals_toy_rodents"
5,14,5,100,20,-55.0253676108505,2,"331, 376","all_evals_toy_rodents"
5,14,5,100,20,-59.2413932480244,2,"418, 411","all_evals_toy_rodents"
5,14,5,100,20,-58.5656189705268,2,"364, 66","all_evals_toy_rodents"
5,14,5,100,20,-86.7820493303268,2,"359, 296","all_evals_toy_rodents"
5,14,5,100,20,-47.6326028255761,2,"171, 246","all_evals_toy_rodents"
5,14,5,100,20,-45.3422409782775,2,"214, 93","all_evals_toy_rodents"
5,14,5,100,20,-78.1489737973727,2,"303, 219","all_evals_toy_rodents"
5,14,5,100,20,-39.3596131643736,2,"313, 38","all_evals_toy_rodents"
5,14,5,100,20,-56.6045725183374,2,"54, 285","all_evals_toy_rodents"
5,14,5,100,20,-54.6840199993258,2,"94, 176","all_evals_toy_rodents"
6,14,5,100,20,-60.2201802045213,2,"296, 246","all_evals_toy_rodents"
6,14,5,100,20,-56.163340376283,2,"344, 227","all_evals_toy_rodents"
6,14,5,100,20,-111.595466514177,2,"434, 212","all_evals_toy_rodents"
6,14,5,100,20,-62.7725413875681,2,"236, 61","all_evals_toy_rodents"
6,14,5,100,20,-43.729439965757,2,"167, 379","all_evals_toy_rodents"
6,14,5,100,20,-59.4840748321614,2,"250, 215","all_evals_toy_rodents"
6,14,5,100,20,-94.8003571009442,2,"253, 359","all_evals_toy_rodents"
6,14,5,100,20,-64.9300682248871,2,"165, 363","all_evals_toy_rodents"
6,14,5,100,20,-52.9354736466923,2,"267, 301","all_evals_toy_rodents"
6,14,5,100,20,-94.577271300126,2,"342, 35","all_evals_toy_rodents"
6,14,5,100,20,-51.2648131679055,2,"331, 376","all_evals_toy_rodents"
6,14,5,100,20,-57.0453419051403,2,"418, 411","all_evals_toy_rodents"
6,14,5,100,20,-61.9542242269632,2,"364, 66","all_evals_toy_rodents"
6,14,5,100,20,-93.5487986246308,2,"359, 296","all_evals_toy_rodents"
6,14,5,100,20,-50.0144294131679,2,"171, 246","all_evals_toy_rodents"
6,14,5,100,20,-42.7316348057171,2,"214, 93","all_evals_toy_rodents"
6,14,5,100,20,-73.6830038619975,2,"303, 219","all_evals_toy_rodents"
6,14,5,100,20,-36.963750000305,2,"313, 38","all_evals_toy_rodents"
6,14,5,100,20,-55.2876215720594,2,"54, 285","all_evals_toy_rodents"
6,14,5,100,20,-54.797860974606,2,"94, 176","all_evals_toy_rodents"
7,14,5,100,20,-70.7505209804304,2,"296, 246","all_evals_toy_rodents"
7,14,5,100,20,-57.0388188345513,2,"344, 227","all_evals_toy_rodents"
7,14,5,100,20,-120.703297177208,2,"434, 212","all_evals_toy_rodents"
7,14,5,100,20,-63.0594538714067,2,"236, 61","all_evals_toy_rodents"
7,14,5,100,20,-42.5003416299825,2,"167, 379","all_evals_toy_rodents"
7,14,5,100,20,-64.6156297565078,2,"250, 215","all_evals_toy_rodents"
7,14,5,100,20,-88.8843514996747,2,"253, 359","all_evals_toy_rodents"
7,14,5,100,20,-66.9822989662581,2,"165, 363","all_evals_toy_rodents"
7,14,5,100,20,-53.4301284715112,2,"267, 301","all_evals_toy_rodents"
7,14,5,100,20,-97.7449770816862,2,"342, 35","all_evals_toy_rodents"
7,14,5,100,20,-51.2322439106441,2,"331, 376","all_evals_toy_rodents"
7,14,5,100,20,-56.4935365541464,2,"418, 411","all_evals_toy_rodents"
7,14,5,100,20,-60.1390509442725,2,"364, 66","all_evals_toy_rodents"
7,14,5,100,20,-89.9719775001977,2,"359, 296","all_evals_toy_rodents"
7,14,5,100,20,-51.9166642612094,2,"171, 246","all_evals_toy_rodents"
7,14,5,100,20,-41.1141894867777,2,"214, 93","all_evals_toy_rodents"
7,14,5,100,20,-74.3026137381451,2,"303, 219","all_evals_toy_rodents"
7,14,5,100,20,-37.3601823177258,2,"313, 38","all_evals_toy_rodents"
7,14,5,100,20,-55.6260432694987,2,"54, 285","all_evals_toy_rodents"
7,14,5,100,20,-57.7684045380261,2,"94, 176","all_evals_toy_rodents"
8,14,4,100,20,-67.8714266776369,2,"296, 246","all_evals_toy_rodents"
8,14,4,100,20,-55.8665123668687,2,"344, 227","all_evals_toy_rodents"
8,14,4,100,20,-113.868532207444,2,"434, 212","all_evals_toy_rodents"
8,14,4,100,20,-69.4756157738265,2,"236, 61","all_evals_toy_rodents"
8,14,4,100,20,-44.2103006057202,2,"167, 379","all_evals_toy_rodents"
8,14,4,100,20,-55.0345714373949,2,"250, 215","all_evals_toy_rodents"
8,14,4,100,20,-90.5748678311128,2,"253, 359","all_evals_toy_rodents"
8,14,4,100,20,-65.0744200068587,2,"165, 363","all_evals_toy_rodents"
8,14,4,100,20,-60.8409864613988,2,"267, 301","all_evals_toy_rodents"
8,14,4,100,20,-96.4956394099523,2,"342, 35","all_evals_toy_rodents"
8,14,4,100,20,-49.6675449831206,2,"331, 376","all_evals_toy_rodents"
8,14,4,100,20,-54.7982725390797,2,"418, 411","all_evals_toy_rodents"
8,14,4,100,20,-54.4686375218,2,"364, 66","all_evals_toy_rodents"
8,14,4,100,20,-88.6313223341762,2,"359, 296","all_evals_toy_rodents"
8,14,4,100,20,-53.5082963417264,2,"171, 246","all_evals_toy_rodents"
8,14,4,100,20,-50.9895274785069,2,"214, 93","all_evals_toy_rodents"
8,14,4,100,20,-76.5135826519675,2,"303, 219","all_evals_toy_rodents"
8,14,4,100,20,-38.2891566260733,2,"313, 38","all_evals_toy_rodents"
8,14,4,100,20,-54.4478022094257,2,"54, 285","all_evals_toy_rodents"
8,14,4,100,20,-56.3180799737377,2,"94, 176","all_evals_toy_rodents"
2,16,3,100,20,-89.7235636220042,2,"296, 246","all_evals_toy_rodents"
2,16,3,100,20,-63.6100608851407,2,"344, 227","all_evals_toy_rodents"
2,16,3,100,20,-125.639934805954,2,"434, 212","all_evals_toy_rodents"
2,16,3,100,20,-71.5942179042919,2,"236, 61","all_evals_toy_rodents"
2,16,3,100,20,-35.9888457574975,2,"167, 379","all_evals_toy_rodents"
2,16,3,100,20,-66.373504943574,2,"250, 215","all_evals_toy_rodents"
2,16,3,100,20,-86.108910981939,2,"253, 359","all_evals_toy_rodents"
2,16,3,100,20,-61.2792451995703,2,"165, 363","all_evals_toy_rodents"
2,16,3,100,20,-57.2686339826706,2,"267, 301","all_evals_toy_rodents"
2,16,3,100,20,-83.4225102703652,2,"342, 35","all_evals_toy_rodents"
2,16,3,100,20,-56.3513815938746,2,"331, 376","all_evals_toy_rodents"
2,16,3,100,20,-87.4313886202255,2,"418, 411","all_evals_toy_rodents"
2,16,3,100,20,-51.605756817838,2,"364, 66","all_evals_toy_rodents"
2,16,3,100,20,-99.8061214232898,2,"359, 296","all_evals_toy_rodents"
2,16,3,100,20,-60.1915495772179,2,"171, 246","all_evals_toy_rodents"
2,16,3,100,20,-49.4199287775061,2,"214, 93","all_evals_toy_rodents"
2,16,3,100,20,-78.7478440055383,2,"303, 219","all_evals_toy_rodents"
2,16,3,100,20,-52.4361173319128,2,"313, 38","all_evals_toy_rodents"
2,16,3,100,20,-57.7787471483917,2,"54, 285","all_evals_toy_rodents"
2,16,3,100,20,-60.7088901187469,2,"94, 176","all_evals_toy_rodents"
3,16,3,100,20,-80.3464290767502,2,"296, 246","all_evals_toy_rodents"
3,16,3,100,20,-63.8469621725088,2,"344, 227","all_evals_toy_rodents"
3,16,3,100,20,-139.662996238032,2,"434, 212","all_evals_toy_rodents"
3,16,3,100,20,-69.5129738574179,2,"236, 61","all_evals_toy_rodents"
3,16,3,100,20,-39.8594741315111,2,"167, 379","all_evals_toy_rodents"
3,16,3,100,20,-70.0411295225412,2,"250, 215","all_evals_toy_rodents"
3,16,3,100,20,-77.6757269949068,2,"253, 359","all_evals_toy_rodents"
3,16,3,100,20,-62.0000734325401,2,"165, 363","all_evals_toy_rodents"
3,16,3,100,20,-52.8264420763463,2,"267, 301","all_evals_toy_rodents"
3,16,3,100,20,-103.485679659821,2,"342, 35","all_evals_toy_rodents"
3,16,3,100,20,-48.5622975608909,2,"331, 376","all_evals_toy_rodents"
3,16,3,100,20,-66.2221446184631,2,"418, 411","all_evals_toy_rodents"
3,16,3,100,20,-51.3064122018972,2,"364, 66","all_evals_toy_rodents"
3,16,3,100,20,-83.1952337393945,2,"359, 296","all_evals_toy_rodents"
3,16,3,100,20,-50.3312222280305,2,"171, 246","all_evals_toy_rodents"
3,16,3,100,20,-48.8621210594201,2,"214, 93","all_evals_toy_rodents"
3,16,3,100,20,-80.398638722072,2,"303, 219","all_evals_toy_rodents"
3,16,3,100,20,-48.8555612958035,2,"313, 38","all_evals_toy_rodents"
3,16,3,100,20,-51.4674190469162,2,"54, 285","all_evals_toy_rodents"
3,16,3,100,20,-53.0049873697245,2,"94, 176","all_evals_toy_rodents"
4,16,5,100,20,-65.4215167263397,2,"296, 246","all_evals_toy_rodents"
4,16,5,100,20,-63.5046977185459,2,"344, 227","all_evals_toy_rodents"
4,16,5,100,20,-128.315155070538,2,"434, 212","all_evals_toy_rodents"
4,16,5,100,20,-69.9005766128408,2,"236, 61","all_evals_toy_rodents"
4,16,5,100,20,-39.5887429713785,2,"167, 379","all_evals_toy_rodents"
4,16,5,100,20,-78.689685725217,2,"250, 215","all_evals_toy_rodents"
4,16,5,100,20,-97.1698293671684,2,"253, 359","all_evals_toy_rodents"
4,16,5,100,20,-65.9626884526398,2,"165, 363","all_evals_toy_rodents"
4,16,5,100,20,-51.6829567208625,2,"267, 301","all_evals_toy_rodents"
4,16,5,100,20,-101.164017163008,2,"342, 35","all_evals_toy_rodents"
4,16,5,100,20,-50.8769391878794,2,"331, 376","all_evals_toy_rodents"
4,16,5,100,20,-66.2294385572592,2,"418, 411","all_evals_toy_rodents"
4,16,5,100,20,-57.7437575576256,2,"364, 66","all_evals_toy_rodents"
4,16,5,100,20,-91.1538097511697,2,"359, 296","all_evals_toy_rodents"
4,16,5,100,20,-47.9829021181636,2,"171, 246","all_evals_toy_rodents"
4,16,5,100,20,-47.7980706756037,2,"214, 93","all_evals_toy_rodents"
4,16,5,100,20,-78.6145713604302,2,"303, 219","all_evals_toy_rodents"
4,16,5,100,20,-46.1118610642059,2,"313, 38","all_evals_toy_rodents"
4,16,5,100,20,-54.3387276413098,2,"54, 285","all_evals_toy_rodents"
4,16,5,100,20,-57.9946996376185,2,"94, 176","all_evals_toy_rodents"
5,16,5,100,20,-62.1674823170071,2,"296, 246","all_evals_toy_rodents"
5,16,5,100,20,-55.6314401731235,2,"344, 227","all_evals_toy_rodents"
5,16,5,100,20,-131.091050044549,2,"434, 212","all_evals_toy_rodents"
5,16,5,100,20,-64.7690094938131,2,"236, 61","all_evals_toy_rodents"
5,16,5,100,20,-38.7231763960828,2,"167, 379","all_evals_toy_rodents"
5,16,5,100,20,-70.838553195046,2,"250, 215","all_evals_toy_rodents"
5,16,5,100,20,-85.0785505484453,2,"253, 359","all_evals_toy_rodents"
5,16,5,100,20,-60.8659655546804,2,"165, 363","all_evals_toy_rodents"
5,16,5,100,20,-49.6522342880449,2,"267, 301","all_evals_toy_rodents"
5,16,5,100,20,-97.423849836647,2,"342, 35","all_evals_toy_rodents"
5,16,5,100,20,-48.5425269692285,2,"331, 376","all_evals_toy_rodents"
5,16,5,100,20,-65.4599702769216,2,"418, 411","all_evals_toy_rodents"
5,16,5,100,20,-54.8756626509454,2,"364, 66","all_evals_toy_rodents"
5,16,5,100,20,-83.2038672112516,2,"359, 296","all_evals_toy_rodents"
5,16,5,100,20,-55.1278567064306,2,"171, 246","all_evals_toy_rodents"
5,16,5,100,20,-44.9559227502017,2,"214, 93","all_evals_toy_rodents"
5,16,5,100,20,-65.7821651947097,2,"303, 219","all_evals_toy_rodents"
5,16,5,100,20,-36.9784533584218,2,"313, 38","all_evals_toy_rodents"
5,16,5,100,20,-53.662751415725,2,"54, 285","all_evals_toy_rodents"
5,16,5,100,20,-60.3328588739385,2,"94, 176","all_evals_toy_rodents"
6,16,5,100,20,-74.107685459827,2,"296, 246","all_evals_toy_rodents"
6,16,5,100,20,-60.2994761281817,2,"344, 227","all_evals_toy_rodents"
6,16,5,100,20,-117.140023909649,2,"434, 212","all_evals_toy_rodents"
6,16,5,100,20,-62.3260448001125,2,"236, 61","all_evals_toy_rodents"
6,16,5,100,20,-41.8554711378065,2,"167, 379","all_evals_toy_rodents"
6,16,5,100,20,-63.510396724994,2,"250, 215","all_evals_toy_rodents"
6,16,5,100,20,-74.728412943649,2,"253, 359","all_evals_toy_rodents"
6,16,5,100,20,-61.9044118923348,2,"165, 363","all_evals_toy_rodents"
6,16,5,100,20,-45.750729581101,2,"267, 301","all_evals_toy_rodents"
6,16,5,100,20,-88.6309963634271,2,"342, 35","all_evals_toy_rodents"
6,16,5,100,20,-48.9274777576004,2,"331, 376","all_evals_toy_rodents"
6,16,5,100,20,-62.2717665963418,2,"418, 411","all_evals_toy_rodents"
6,16,5,100,20,-63.1239663240394,2,"364, 66","all_evals_toy_rodents"
6,16,5,100,20,-89.5683810753952,2,"359, 296","all_evals_toy_rodents"
6,16,5,100,20,-48.0061153588572,2,"171, 246","all_evals_toy_rodents"
6,16,5,100,20,-44.3994144786577,2,"214, 93","all_evals_toy_rodents"
6,16,5,100,20,-72.536928817173,2,"303, 219","all_evals_toy_rodents"
6,16,5,100,20,-38.0963289491591,2,"313, 38","all_evals_toy_rodents"
6,16,5,100,20,-54.577835854738,2,"54, 285","all_evals_toy_rodents"
6,16,5,100,20,-52.0338097272315,2,"94, 176","all_evals_toy_rodents"
7,16,4,100,20,-71.9626050839519,2,"296, 246","all_evals_toy_rodents"
7,16,4,100,20,-60.7683115481382,2,"344, 227","all_evals_toy_rodents"
7,16,4,100,20,-115.204652513881,2,"434, 212","all_evals_toy_rodents"
7,16,4,100,20,-66.7004428706975,2,"236, 61","all_evals_toy_rodents"
7,16,4,100,20,-49.3656471662793,2,"167, 379","all_evals_toy_rodents"
7,16,4,100,20,-63.7759864215692,2,"250, 215","all_evals_toy_rodents"
7,16,4,100,20,-88.6301969433552,2,"253, 359","all_evals_toy_rodents"
7,16,4,100,20,-64.6067380093331,2,"165, 363","all_evals_toy_rodents"
7,16,4,100,20,-50.4184214580928,2,"267, 301","all_evals_toy_rodents"
7,16,4,100,20,-85.9036572454652,2,"342, 35","all_evals_toy_rodents"
7,16,4,100,20,-51.7003158044646,2,"331, 376","all_evals_toy_rodents"
7,16,4,100,20,-68.5271386261704,2,"418, 411","all_evals_toy_rodents"
7,16,4,100,20,-55.0348577949826,2,"364, 66","all_evals_toy_rodents"
7,16,4,100,20,-86.754101439998,2,"359, 296","all_evals_toy_rodents"
7,16,4,100,20,-50.6758766450242,2,"171, 246","all_evals_toy_rodents"
7,16,4,100,20,-41.9127859674653,2,"214, 93","all_evals_toy_rodents"
7,16,4,100,20,-73.9055682975712,2,"303, 219","all_evals_toy_rodents"
7,16,4,100,20,-37.9867562917493,2,"313, 38","all_evals_toy_rodents"
7,16,4,100,20,-53.8461927706667,2,"54, 285","all_evals_toy_rodents"
7,16,4,100,20,-52.205512881541,2,"94, 176","all_evals_toy_rodents"
8,16,4,100,20,-70.9428883008658,2,"296, 246","all_evals_toy_rodents"
8,16,4,100,20,-62.8898470806617,2,"344, 227","all_evals_toy_rodents"
8,16,4,100,20,-117.851362177263,2,"434, 212","all_evals_toy_rodents"
8,16,4,100,20,-66.3504348282491,2,"236, 61","all_evals_toy_rodents"
8,16,4,100,20,-48.5513789838381,2,"167, 379","all_evals_toy_rodents"
8,16,4,100,20,-61.1304126524741,2,"250, 215","all_evals_toy_rodents"
8,16,4,100,20,-83.6767328779148,2,"253, 359","all_evals_toy_rodents"
8,16,4,100,20,-64.6765856546039,2,"165, 363","all_evals_toy_rodents"
8,16,4,100,20,-50.2113319410836,2,"267, 301","all_evals_toy_rodents"
8,16,4,100,20,-96.4529607237175,2,"342, 35","all_evals_toy_rodents"
8,16,4,100,20,-52.529742226157,2,"331, 376","all_evals_toy_rodents"
8,16,4,100,20,-55.0765848539738,2,"418, 411","all_evals_toy_rodents"
8,16,4,100,20,-54.501537543986,2,"364, 66","all_evals_toy_rodents"
8,16,4,100,20,-93.6382957607067,2,"359, 296","all_evals_toy_rodents"
8,16,4,100,20,-48.0833492633639,2,"171, 246","all_evals_toy_rodents"
8,16,4,100,20,-38.97770996163,2,"214, 93","all_evals_toy_rodents"
8,16,4,100,20,-71.5347462201253,2,"303, 219","all_evals_toy_rodents"
8,16,4,100,20,-39.0575766429746,2,"313, 38","all_evals_toy_rodents"
8,16,4,100,20,-54.9473827726377,2,"54, 285","all_evals_toy_rodents"
8,16,4,100,20,-50.3891980804608,2,"94, 176","all_evals_toy_rodents"
2,18,5,100,20,-87.8618040809215,2,"296, 246","all_evals_toy_rodents"
2,18,5,100,20,-63.2044626405837,2,"344, 227","all_evals_toy_rodents"
2,18,5,100,20,-138.362030637279,2,"434, 212","all_evals_toy_rodents"
2,18,5,100,20,-69.9281059349961,2,"236, 61","all_evals_toy_rodents"
2,18,5,100,20,-35.6290704062678,2,"167, 379","all_evals_toy_rodents"
2,18,5,100,20,-79.1517604261873,2,"250, 215","all_evals_toy_rodents"
2,18,5,100,20,-93.2529919228559,2,"253, 359","all_evals_toy_rodents"
2,18,5,100,20,-61.4645136173872,2,"165, 363","all_evals_toy_rodents"
2,18,5,100,20,-58.9547219337102,2,"267, 301","all_evals_toy_rodents"
2,18,5,100,20,-70.8845060902795,2,"342, 35","all_evals_toy_rodents"
2,18,5,100,20,-56.6240090911664,2,"331, 376","all_evals_toy_rodents"
2,18,5,100,20,-87.895671079138,2,"418, 411","all_evals_toy_rodents"
2,18,5,100,20,-52.3255490544717,2,"364, 66","all_evals_toy_rodents"
2,18,5,100,20,-101.252892704351,2,"359, 296","all_evals_toy_rodents"
2,18,5,100,20,-54.3828148761996,2,"171, 246","all_evals_toy_rodents"
2,18,5,100,20,-50.4530127506956,2,"214, 93","all_evals_toy_rodents"
2,18,5,100,20,-77.2386643724443,2,"303, 219","all_evals_toy_rodents"
2,18,5,100,20,-50.1361577740869,2,"313, 38","all_evals_toy_rodents"
2,18,5,100,20,-57.3242797554415,2,"54, 285","all_evals_toy_rodents"
2,18,5,100,20,-51.7782024623412,2,"94, 176","all_evals_toy_rodents"
3,18,5,100,20,-82.943441941303,2,"296, 246","all_evals_toy_rodents"
3,18,5,100,20,-63.4434959232021,2,"344, 227","all_evals_toy_rodents"
3,18,5,100,20,-132.660335267986,2,"434, 212","all_evals_toy_rodents"
3,18,5,100,20,-69.7252326066703,2,"236, 61","all_evals_toy_rodents"
3,18,5,100,20,-37.940491582102,2,"167, 379","all_evals_toy_rodents"
3,18,5,100,20,-66.84053502346,2,"250, 215","all_evals_toy_rodents"
3,18,5,100,20,-81.6733558686389,2,"253, 359","all_evals_toy_rodents"
3,18,5,100,20,-61.8166201030415,2,"165, 363","all_evals_toy_rodents"
3,18,5,100,20,-52.109470949342,2,"267, 301","all_evals_toy_rodents"
3,18,5,100,20,-94.7973039151603,2,"342, 35","all_evals_toy_rodents"
3,18,5,100,20,-54.0566794518835,2,"331, 376","all_evals_toy_rodents"
3,18,5,100,20,-63.8059558352259,2,"418, 411","all_evals_toy_rodents"
3,18,5,100,20,-50.8123451648155,2,"364, 66","all_evals_toy_rodents"
3,18,5,100,20,-81.3515949918878,2,"359, 296","all_evals_toy_rodents"
3,18,5,100,20,-45.1870961205889,2,"171, 246","all_evals_toy_rodents"
3,18,5,100,20,-48.7885752984683,2,"214, 93","all_evals_toy_rodents"
3,18,5,100,20,-76.6084227157624,2,"303, 219","all_evals_toy_rodents"
3,18,5,100,20,-47.4267955978596,2,"313, 38","all_evals_toy_rodents"
3,18,5,100,20,-52.0251272082124,2,"54, 285","all_evals_toy_rodents"
3,18,5,100,20,-56.3560084607955,2,"94, 176","all_evals_toy_rodents"
4,18,5,100,20,-69.9310842712182,2,"296, 246","all_evals_toy_rodents"
4,18,5,100,20,-55.7579152049266,2,"344, 227","all_evals_toy_rodents"
4,18,5,100,20,-120.565843906538,2,"434, 212","all_evals_toy_rodents"
4,18,5,100,20,-67.9707690467414,2,"236, 61","all_evals_toy_rodents"
4,18,5,100,20,-39.7950089046178,2,"167, 379","all_evals_toy_rodents"
4,18,5,100,20,-53.7217895206831,2,"250, 215","all_evals_toy_rodents"
4,18,5,100,20,-82.2382547651946,2,"253, 359","all_evals_toy_rodents"
4,18,5,100,20,-61.0402349708397,2,"165, 363","all_evals_toy_rodents"
4,18,5,100,20,-51.5019861774746,2,"267, 301","all_evals_toy_rodents"
4,18,5,100,20,-92.7929235005535,2,"342, 35","all_evals_toy_rodents"
4,18,5,100,20,-50.0937628132362,2,"331, 376","all_evals_toy_rodents"
4,18,5,100,20,-57.575644161392,2,"418, 411","all_evals_toy_rodents"
4,18,5,100,20,-54.3840657704074,2,"364, 66","all_evals_toy_rodents"
4,18,5,100,20,-88.1497453488983,2,"359, 296","all_evals_toy_rodents"
4,18,5,100,20,-55.4865722680211,2,"171, 246","all_evals_toy_rodents"
4,18,5,100,20,-44.1426223750121,2,"214, 93","all_evals_toy_rodents"
4,18,5,100,20,-69.2241229054249,2,"303, 219","all_evals_toy_rodents"
4,18,5,100,20,-41.5136216153232,2,"313, 38","all_evals_toy_rodents"
4,18,5,100,20,-49.7974117883244,2,"54, 285","all_evals_toy_rodents"
4,18,5,100,20,-52.1102530088424,2,"94, 176","all_evals_toy_rodents"
5,18,5,100,20,-67.4834775230625,2,"296, 246","all_evals_toy_rodents"
5,18,5,100,20,-53.889380548535,2,"344, 227","all_evals_toy_rodents"
5,18,5,100,20,-116.541616689781,2,"434, 212","all_evals_toy_rodents"
5,18,5,100,20,-64.6330172841867,2,"236, 61","all_evals_toy_rodents"
5,18,5,100,20,-44.1785947837611,2,"167, 379","all_evals_toy_rodents"
5,18,5,100,20,-47.6016222303571,2,"250, 215","all_evals_toy_rodents"
5,18,5,100,20,-86.4199101153954,2,"253, 359","all_evals_toy_rodents"
