"k","seed","cpts","nit","nfolds","sum_loglik","ntests","test_steps","dataset"
2,8,0,500,20,-357.454925448671,2,"17, 2","all_evals_bbs_rtrg_102_18"
2,8,0,500,20,-311.713931724784,2,"15, 5","all_evals_bbs_rtrg_102_18"
2,8,0,500,20,-306.660178580383,2,"25, 6","all_evals_bbs_rtrg_102_18"
2,8,0,500,20,-355.189713300912,2,"22, 11","all_evals_bbs_rtrg_102_18"
2,8,0,500,20,-300.186004560314,2,"11, 25","all_evals_bbs_rtrg_102_18"
2,8,0,500,20,-319.107406278734,2,"19, 24","all_evals_bbs_rtrg_102_18"
2,8,0,500,20,-329.987693310129,2,"20, 13","all_evals_bbs_rtrg_102_18"
2,8,0,500,20,-387.219482929997,2,"21, 2","all_evals_bbs_rtrg_102_18"
2,8,0,500,20,-291.435582588366,2,"8, 19","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-320.56201905851,2,"8, 20","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-353.810789387186,2,"22, 3","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-347.963734601494,2,"18, 25","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-319.117982940714,2,"15, 7","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-396.516699784673,2,"22, 2","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-324.3159933444,2,"5, 11","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-331.688538514243,2,"11, 3","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-306.294602261117,2,"11, 24","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-359.744479451809,2,"2, 16","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-370.564008988143,2,"2, 11","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-304.131327630009,2,"8, 16","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-358.088590265634,2,"17, 2","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-309.480677383252,2,"15, 5","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-309.639077566032,2,"25, 6","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-353.724701127615,2,"22, 11","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-301.955605891495,2,"11, 25","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-322.333807797,2,"19, 24","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-340.113533690935,2,"20, 13","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-386.484236302201,2,"21, 2","all_evals_bbs_rtrg_102_18"
3,8,0,500,20,-290.963555123256,2,"8, 19","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-320.756807763765,2,"8, 20","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-353.25616193163,2,"22, 3","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-349.122497868005,2,"18, 25","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-321.310065964798,2,"15, 7","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-398.304998094727,2,"22, 2","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-324.214994294194,2,"5, 11","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-329.012602223456,2,"11, 3","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-304.068675586255,2,"11, 24","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-358.928677037824,2,"2, 16","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-372.162152105176,2,"2, 11","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-304.690867436523,2,"8, 16","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-356.727997219628,2,"17, 2","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-313.051709873343,2,"15, 5","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-307.296203528703,2,"25, 6","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-351.24045145793,2,"22, 11","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-299.76656266632,2,"11, 25","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-319.131014599523,2,"19, 24","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-333.943127915346,2,"20, 13","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-387.46738582088,2,"21, 2","all_evals_bbs_rtrg_102_18"
4,8,0,500,20,-289.031103381231,2,"8, 19","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-321.11702486124,2,"8, 20","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-353.327026939342,2,"22, 3","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-349.321490682333,2,"18, 25","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-321.540290774378,2,"15, 7","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-398.588606719431,2,"22, 2","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-324.298953798255,2,"5, 11","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-329.019523396176,2,"11, 3","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-304.58849147653,2,"11, 24","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-358.861384523168,2,"2, 16","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-373.575569143679,2,"2, 11","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-304.019161228927,2,"8, 16","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-357.324795251353,2,"17, 2","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-312.188978376704,2,"15, 5","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-307.317994818753,2,"25, 6","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-350.321720379297,2,"22, 11","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-299.661469677811,2,"11, 25","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-318.1508156608,2,"19, 24","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-335.143368798499,2,"20, 13","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-388.765187284801,2,"21, 2","all_evals_bbs_rtrg_102_18"
5,8,0,500,20,-289.114744011004,2,"8, 19","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-323.753648263592,2,"8, 20","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-354.944252804241,2,"22, 3","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-351.270325571916,2,"18, 25","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-326.081084815177,2,"15, 7","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-413.825135607053,2,"22, 2","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-328.789527153649,2,"5, 11","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-327.494501608171,2,"11, 3","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-311.569625108712,2,"11, 24","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-376.973482673256,2,"2, 16","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-378.16746655432,2,"2, 11","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-309.533638100927,2,"8, 16","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-372.396048360363,2,"17, 2","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-312.751055498489,2,"15, 5","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-307.758615471276,2,"25, 6","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-353.358913941775,2,"22, 11","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-303.70213586395,2,"11, 25","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-319.838466440997,2,"19, 24","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-335.503134872199,2,"20, 13","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-403.930210013498,2,"21, 2","all_evals_bbs_rtrg_102_18"
6,8,0,500,20,-295.004940140815,2,"8, 19","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-322.3368034868,2,"8, 20","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-362.104118559316,2,"22, 3","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-348.372186933929,2,"18, 25","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-323.836111092071,2,"15, 7","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-419.087057506752,2,"22, 2","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-327.677660399158,2,"5, 11","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-326.735683040933,2,"11, 3","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-311.86670976709,2,"11, 24","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-376.532243473841,2,"2, 16","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-381.547420286826,2,"2, 11","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-314.838060836739,2,"8, 16","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-373.864034789905,2,"17, 2","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-311.689676021646,2,"15, 5","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-309.025263002851,2,"25, 6","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-354.547585335886,2,"22, 11","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-304.958214732953,2,"11, 25","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-320.992959155662,2,"19, 24","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-338.154267546052,2,"20, 13","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-408.555106908384,2,"21, 2","all_evals_bbs_rtrg_102_18"
7,8,0,500,20,-297.230613251319,2,"8, 19","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-326.304696548472,2,"8, 20","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-365.844167518395,2,"22, 3","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-352.026301311398,2,"18, 25","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-323.937289450378,2,"15, 7","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-421.982445877406,2,"22, 2","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-333.143646206093,2,"5, 11","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-328.966310759785,2,"11, 3","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-315.121530096255,2,"11, 24","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-382.084429546018,2,"2, 16","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-384.077220692333,2,"2, 11","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-320.223139618313,2,"8, 16","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-381.65178627312,2,"17, 2","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-315.059827745395,2,"15, 5","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-307.894482811673,2,"25, 6","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-360.97046236165,2,"22, 11","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-306.114206446909,2,"11, 25","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-323.182709510714,2,"19, 24","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-341.659577921077,2,"20, 13","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-411.929526646451,2,"21, 2","all_evals_bbs_rtrg_102_18"
8,8,0,500,20,-297.134611800109,2,"8, 19","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-327.126171845613,2,"8, 20","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-371.224846302819,2,"22, 3","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-346.838544902469,2,"18, 25","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-326.474874112452,2,"15, 7","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-427.632594777919,2,"22, 2","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-321.690808274436,2,"5, 11","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-322.890403525829,2,"11, 3","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-315.764301632201,2,"11, 24","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-381.856304308928,2,"2, 16","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-383.857827370676,2,"2, 11","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-314.321877284418,2,"8, 16","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-383.268594832998,2,"17, 2","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-319.387991623755,2,"15, 5","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-313.51971170368,2,"25, 6","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-359.847074158627,2,"22, 11","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-310.752863017453,2,"11, 25","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-324.61288005919,2,"19, 24","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-343.64533948012,2,"20, 13","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-414.861897969514,2,"21, 2","all_evals_bbs_rtrg_102_18"
9,8,0,500,20,-297.711124722309,2,"8, 19","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-327.685653760083,2,"8, 20","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-370.841984605714,2,"22, 3","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-350.950932177289,2,"18, 25","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-324.606547041246,2,"15, 7","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-429.527477887102,2,"22, 2","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-328.83073953341,2,"5, 11","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-324.812622077607,2,"11, 3","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-316.549698508765,2,"11, 24","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-383.86774592,2,"2, 16","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-386.355533361025,2,"2, 11","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-316.83978977091,2,"8, 16","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-386.039605240455,2,"17, 2","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-319.708482207173,2,"15, 5","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-314.012810180436,2,"25, 6","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-364.203808840066,2,"22, 11","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-308.60003041202,2,"11, 25","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-324.999639160921,2,"19, 24","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-341.192475278642,2,"20, 13","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-418.45597781324,2,"21, 2","all_evals_bbs_rtrg_102_18"
10,8,0,500,20,-296.871452699437,2,"8, 19","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-307.14362562276,2,"8, 20","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-323.728361020955,2,"22, 3","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-310.898344132977,2,"18, 25","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-319.853149717853,2,"15, 7","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-355.799058134194,2,"22, 2","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-302.724049533707,2,"5, 11","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-301.202071578983,2,"11, 3","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-292.705411787737,2,"11, 24","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-336.843631800756,2,"2, 16","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-329.133020547014,2,"2, 11","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-310.531795060367,2,"8, 16","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-332.880688704311,2,"17, 2","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-293.027090030818,2,"15, 5","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-293.470054210079,2,"25, 6","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-317.466999888833,2,"22, 11","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-294.416553042625,2,"11, 25","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-297.256557118149,2,"19, 24","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-320.423476836251,2,"20, 13","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-344.879992931033,2,"21, 2","all_evals_bbs_rtrg_102_18"
2,10,1,500,20,-298.633993799227,2,"8, 19","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-315.561016448988,2,"8, 20","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-354.904576379986,2,"22, 3","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-345.847132693723,2,"18, 25","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-318.098798192202,2,"15, 7","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-398.450546881007,2,"22, 2","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-325.362005934523,2,"5, 11","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-329.602327994394,2,"11, 3","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-304.549435905335,2,"11, 24","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-362.537524159854,2,"2, 16","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-370.597231460233,2,"2, 11","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-306.413015575087,2,"8, 16","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-360.184660536497,2,"17, 2","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-311.28809662669,2,"15, 5","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-307.549340872114,2,"25, 6","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-355.25534662869,2,"22, 11","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-301.592713122536,2,"11, 25","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-321.605798160326,2,"19, 24","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-332.691693299247,2,"20, 13","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-389.616063843325,2,"21, 2","all_evals_bbs_rtrg_102_18"
3,10,0,500,20,-292.329862847466,2,"8, 19","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-323.724454676515,2,"8, 20","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-357.926617807167,2,"22, 3","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-345.813330617275,2,"18, 25","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-322.390609465455,2,"15, 7","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-410.441502131891,2,"22, 2","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-326.419559370606,2,"5, 11","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-326.475397615706,2,"11, 3","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-304.34502790424,2,"11, 24","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-365.452699753701,2,"2, 16","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-372.58960876516,2,"2, 11","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-311.478955155081,2,"8, 16","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-364.594486526186,2,"17, 2","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-311.929815713659,2,"15, 5","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-306.689887723649,2,"25, 6","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-355.634977139079,2,"22, 11","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-301.147646612596,2,"11, 25","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-319.619075641152,2,"19, 24","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-329.639060076949,2,"20, 13","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-397.729026463502,2,"21, 2","all_evals_bbs_rtrg_102_18"
4,10,0,500,20,-296.790176774364,2,"8, 19","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-322.093470045543,2,"8, 20","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-354.748468395341,2,"22, 3","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-347.974082376192,2,"18, 25","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-324.552416423893,2,"15, 7","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-415.106076219248,2,"22, 2","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-328.301060436676,2,"5, 11","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-325.60463678201,2,"11, 3","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-307.025271344677,2,"11, 24","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-375.081341310181,2,"2, 16","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-377.534579835146,2,"2, 11","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-308.643460177398,2,"8, 16","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-371.878254669658,2,"17, 2","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-312.837360449062,2,"15, 5","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-312.287519067193,2,"25, 6","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-356.518191019713,2,"22, 11","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-303.021570439594,2,"11, 25","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-320.000737829408,2,"19, 24","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-330.41593405832,2,"20, 13","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-407.573136682545,2,"21, 2","all_evals_bbs_rtrg_102_18"
5,10,0,500,20,-296.167626928275,2,"8, 19","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-321.619157698346,2,"8, 20","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-363.285797193756,2,"22, 3","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-350.753546545845,2,"18, 25","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-324.76262589515,2,"15, 7","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-422.385677141581,2,"22, 2","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-329.392383058925,2,"5, 11","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-326.706266264087,2,"11, 3","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-306.407060191315,2,"11, 24","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-377.910637526906,2,"2, 16","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-379.97237190642,2,"2, 11","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-312.68681601716,2,"8, 16","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-373.767195146488,2,"17, 2","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-314.080087341084,2,"15, 5","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-309.75613265644,2,"25, 6","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-362.269290315459,2,"22, 11","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-303.599321830309,2,"11, 25","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-322.727702964408,2,"19, 24","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-330.060190567711,2,"20, 13","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-413.954974718965,2,"21, 2","all_evals_bbs_rtrg_102_18"
6,10,0,500,20,-297.738060565509,2,"8, 19","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-324.216243400856,2,"8, 20","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-366.536266008156,2,"22, 3","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-353.263500244547,2,"18, 25","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-325.633922228554,2,"15, 7","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-425.355817881893,2,"22, 2","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-332.987906520999,2,"5, 11","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-327.920607466492,2,"11, 3","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-310.705088457767,2,"11, 24","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-381.369010993016,2,"2, 16","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-386.813822803746,2,"2, 11","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-312.87053696277,2,"8, 16","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-377.767568941989,2,"17, 2","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-316.361981671003,2,"15, 5","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-311.01304891412,2,"25, 6","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-363.699249958584,2,"22, 11","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-305.345203831411,2,"11, 25","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-326.084592930914,2,"19, 24","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-338.112648358867,2,"20, 13","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-417.302778875304,2,"21, 2","all_evals_bbs_rtrg_102_18"
7,10,0,500,20,-297.329075480704,2,"8, 19","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-328.116615075115,2,"8, 20","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-363.029031947876,2,"22, 3","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-351.822590643223,2,"18, 25","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-321.406137201122,2,"15, 7","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-428.623873339663,2,"22, 2","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-333.338250225171,2,"5, 11","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-327.535684165076,2,"11, 3","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-309.546319731164,2,"11, 24","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-383.59765207466,2,"2, 16","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-392.883402268032,2,"2, 11","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-315.907349077731,2,"8, 16","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-380.827338469206,2,"17, 2","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-315.172308577181,2,"15, 5","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-312.357923909652,2,"25, 6","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-362.538932786054,2,"22, 11","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-305.132809980106,2,"11, 25","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-327.45473240253,2,"19, 24","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-341.806579517042,2,"20, 13","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-420.619170009232,2,"21, 2","all_evals_bbs_rtrg_102_18"
8,10,0,500,20,-299.411674493115,2,"8, 19","all_evals_bbs_rtrg_102_18"
9,10,0,500,20,-324.758725033327,2,"8, 20","all_evals_bbs_rtrg_102_18"
