"","k","seed","cpts","nit","nfolds","sum_loglik","ntests","test_steps"
"235",7,6,1,100,10,-545.18150607856,2,"5, 11"
"236",7,6,1,100,10,-703.025609898497,2,"11, 3"
"237",7,6,1,100,10,-481.091163756819,2,"11, 2"
"238",7,6,1,100,10,-465.101110541948,2,"12, 2"
"239",7,6,1,100,10,-569.685794794426,2,"7, 13"
"240",7,6,1,100,10,-494.657343364519,2,"11, 22"
"241",8,6,0,100,10,-638.104720209197,2,"8, 20"
"242",8,6,0,100,10,-651.324473278944,2,"22, 3"
"243",8,6,0,100,10,-574.879785102826,2,"18, 12"
"244",8,6,0,100,10,-629.593987391062,2,"7, 2"
"245",8,6,0,100,10,-627.349605946155,2,"5, 11"
"246",8,6,0,100,10,-661.671082625066,2,"11, 3"
"247",8,6,0,100,10,-554.891623444732,2,"11, 2"
"248",8,6,0,100,10,-546.789952679591,2,"12, 2"
"249",8,6,0,100,10,-568.335721861484,2,"7, 13"
"250",8,6,0,100,10,-552.416906580897,2,"11, 22"
"251",9,6,0,100,10,-641.285274568811,2,"8, 20"
"252",9,6,0,100,10,-682.22210825286,2,"22, 3"
"253",9,6,0,100,10,-584.615889610564,2,"18, 12"
"254",9,6,0,100,10,-635.277255039847,2,"7, 2"
"255",9,6,0,100,10,-635.374505662628,2,"5, 11"
"256",9,6,0,100,10,-756.051994046336,2,"11, 3"
"257",9,6,0,100,10,-563.780061463625,2,"11, 2"
"258",9,6,0,100,10,-558.41348463693,2,"12, 2"
"259",9,6,0,100,10,-571.592799694433,2,"7, 13"
"260",9,6,0,100,10,-559.53507127147,2,"11, 22"
"261",10,6,0,100,10,-646.826601486789,2,"8, 20"
"262",10,6,0,100,10,-673.992218796534,2,"22, 3"
"263",10,6,0,100,10,-580.052597273535,2,"18, 12"
"264",10,6,0,100,10,-636.558600442454,2,"7, 2"
"265",10,6,0,100,10,-634.996813389751,2,"5, 11"
"266",10,6,0,100,10,-771.293699199318,2,"11, 3"
"267",10,6,0,100,10,-569.419723089697,2,"11, 2"
"268",10,6,0,100,10,-573.889668741831,2,"12, 2"
"269",10,6,0,100,10,-569.785884931341,2,"7, 13"
"270",10,6,0,100,10,-560.490374660402,2,"11, 22"
"271",2,8,1,100,10,-614.959088510537,2,"8, 20"
"272",2,8,1,100,10,-530.771528691421,2,"22, 3"
"273",2,8,1,100,10,-494.667589682026,2,"18, 12"
"274",2,8,1,100,10,-528.896282746149,2,"7, 2"
"275",2,8,1,100,10,-504.35430802103,2,"5, 11"
"276",2,8,1,100,10,-515.824072060869,2,"11, 3"
"277",2,8,1,100,10,-442.967184353684,2,"11, 2"
"278",2,8,1,100,10,-445.732557824789,2,"12, 2"
"279",2,8,1,100,10,-586.386905252773,2,"7, 13"
"280",2,8,1,100,10,-480.542458967485,2,"11, 22"
"281",3,8,2,100,10,-512.89032157,2,"8, 20"
"282",3,8,2,100,10,-459.181287158484,2,"22, 3"
"283",3,8,2,100,10,-462.720519252869,2,"18, 12"
"284",3,8,2,100,10,-574.493734411067,2,"7, 2"
"285",3,8,2,100,10,-457.580749091289,2,"5, 11"
"286",3,8,2,100,10,-492.779850468495,2,"11, 3"
"287",3,8,2,100,10,-384.395089750305,2,"11, 2"
"288",3,8,2,100,10,-386.537458973949,2,"12, 2"
"289",3,8,2,100,10,-555.475367497773,2,"7, 13"
"290",3,8,2,100,10,-407.463510677008,2,"11, 22"
"291",4,8,2,100,10,-558.457083183248,2,"8, 20"
"292",4,8,2,100,10,-600.308275409289,2,"22, 3"
"293",4,8,2,100,10,-488.923218306041,2,"18, 12"
"294",4,8,2,100,10,-572.737271995204,2,"7, 2"
"295",4,8,2,100,10,-444.682477817698,2,"5, 11"
"296",4,8,2,100,10,-708.144935472459,2,"11, 3"
"297",4,8,2,100,10,-425.971764245412,2,"11, 2"
"298",4,8,2,100,10,-386.189661984164,2,"12, 2"
"299",4,8,2,100,10,-531.299231367559,2,"7, 13"
"300",4,8,2,100,10,-446.571347196882,2,"11, 22"
"301",5,8,1,100,10,-615.835177414214,2,"8, 20"
"302",5,8,1,100,10,-550.80246772803,2,"22, 3"
"303",5,8,1,100,10,-545.005420676508,2,"18, 12"
"304",5,8,1,100,10,-579.092568389083,2,"7, 2"
"305",5,8,1,100,10,-532.747487096535,2,"5, 11"
"306",5,8,1,100,10,-537.395177343995,2,"11, 3"
"307",5,8,1,100,10,-478.287356569029,2,"11, 2"
"308",5,8,1,100,10,-465.822980367828,2,"12, 2"
"309",5,8,1,100,10,-582.960791631201,2,"7, 13"
"310",5,8,1,100,10,-498.484360418409,2,"11, 22"
"311",6,8,1,100,10,-593.0568695096,2,"8, 20"
"312",6,8,1,100,10,-579.102309622792,2,"22, 3"
"313",6,8,1,100,10,-574.357358532602,2,"18, 12"
"314",6,8,1,100,10,-600.131657146217,2,"7, 2"
"315",6,8,1,100,10,-518.525642391843,2,"5, 11"
"316",6,8,1,100,10,-532.168591261823,2,"11, 3"
"317",6,8,1,100,10,-474.530381403016,2,"11, 2"
"318",6,8,1,100,10,-466.800382117056,2,"12, 2"
"319",6,8,1,100,10,-573.072691933453,2,"7, 13"
"320",6,8,1,100,10,-510.60235265351,2,"11, 22"
"321",7,8,1,100,10,-657.734357906032,2,"8, 20"
"322",7,8,1,100,10,-578.695245439352,2,"22, 3"
"323",7,8,1,100,10,-592.724684382172,2,"18, 12"
"324",7,8,1,100,10,-553.285071789617,2,"7, 2"
"325",7,8,1,100,10,-551.975100216458,2,"5, 11"
"326",7,8,1,100,10,-627.638824476048,2,"11, 3"
"327",7,8,1,100,10,-488.671759409693,2,"11, 2"
"328",7,8,1,100,10,-474.409769201911,2,"12, 2"
"329",7,8,1,100,10,-564.049215726075,2,"7, 13"
"330",7,8,1,100,10,-503.288408861821,2,"11, 22"
"331",8,8,0,100,10,-649.826894555259,2,"8, 20"
"332",8,8,0,100,10,-663.835779014295,2,"22, 3"
"333",8,8,0,100,10,-580.984634886109,2,"18, 12"
"334",8,8,0,100,10,-636.673487936134,2,"7, 2"
"335",8,8,0,100,10,-649.43754945006,2,"5, 11"
"336",8,8,0,100,10,-650.192128045663,2,"11, 3"
"337",8,8,0,100,10,-581.401821756161,2,"11, 2"
"338",8,8,0,100,10,-580.724195662398,2,"12, 2"
"339",8,8,0,100,10,-562.316023701583,2,"7, 13"
"340",8,8,0,100,10,-554.628152680843,2,"11, 22"
"341",9,8,0,100,10,-644.368224050218,2,"8, 20"
"342",9,8,0,100,10,-672.122166622755,2,"22, 3"
"343",9,8,0,100,10,-573.232993840477,2,"18, 12"
"344",9,8,0,100,10,-638.428448789261,2,"7, 2"
"345",9,8,0,100,10,-636.103429704087,2,"5, 11"
"346",9,8,0,100,10,-657.008715255714,2,"11, 3"
"347",9,8,0,100,10,-567.260340410699,2,"11, 2"
"348",9,8,0,100,10,-575.924480036569,2,"12, 2"
"349",9,8,0,100,10,-568.419254753893,2,"7, 13"
"350",9,8,0,100,10,-554.563143119231,2,"11, 22"
"351",10,8,0,100,10,-634.932153119004,2,"8, 20"
"352",10,8,0,100,10,-654.590180657001,2,"22, 3"
"353",10,8,0,100,10,-572.781569109233,2,"18, 12"
"354",10,8,0,100,10,-634.455388792418,2,"7, 2"
"355",10,8,0,100,10,-623.929233927427,2,"5, 11"
"356",10,8,0,100,10,-751.681450150202,2,"11, 3"
"357",10,8,0,100,10,-562.806513248013,2,"11, 2"
"358",10,8,0,100,10,-560.632055231869,2,"12, 2"
"359",10,8,0,100,10,-561.82108477867,2,"7, 13"
"360",10,8,0,100,10,-545.93069305559,2,"11, 22"
"361",2,10,1,100,10,-580.024745081734,2,"8, 20"
"362",2,10,1,100,10,-533.635713065387,2,"22, 3"
"363",2,10,1,100,10,-500.765924309869,2,"18, 12"
"364",2,10,1,100,10,-558.333621983961,2,"7, 2"
"365",2,10,1,100,10,-489.148233094556,2,"5, 11"
"366",2,10,1,100,10,-511.605980664621,2,"11, 3"
"367",2,10,1,100,10,-428.581873654958,2,"11, 2"
"368",2,10,1,100,10,-426.154799732168,2,"12, 2"
"369",2,10,1,100,10,-596.703785184456,2,"7, 13"
"370",2,10,1,100,10,-480.495449202392,2,"11, 22"
"371",3,10,2,100,10,-536.208368062627,2,"8, 20"
"372",3,10,2,100,10,-474.896083605572,2,"22, 3"
"373",3,10,2,100,10,-469.00350822604,2,"18, 12"
"374",3,10,2,100,10,-580.142288252073,2,"7, 2"
"375",3,10,2,100,10,-436.768633706072,2,"5, 11"
"376",3,10,2,100,10,-475.862237353885,2,"11, 3"
"377",3,10,2,100,10,-397.151001970686,2,"11, 2"
"378",3,10,2,100,10,-419.094757643022,2,"12, 2"
"379",3,10,2,100,10,-534.554091342036,2,"7, 13"
"380",3,10,2,100,10,-399.569031614811,2,"11, 22"
"381",4,10,1,100,10,-598.710229419773,2,"8, 20"
"382",4,10,1,100,10,-521.690990291162,2,"22, 3"
"383",4,10,1,100,10,-536.207344194507,2,"18, 12"
"384",4,10,1,100,10,-583.347599179553,2,"7, 2"
"385",4,10,1,100,10,-547.068303802939,2,"5, 11"
"386",4,10,1,100,10,-563.851731755912,2,"11, 3"
"387",4,10,1,100,10,-486.903161807781,2,"11, 2"
"388",4,10,1,100,10,-478.520908463335,2,"12, 2"
"389",4,10,1,100,10,-556.025434572983,2,"7, 13"
"390",4,10,1,100,10,-472.816480539915,2,"11, 22"
"391",5,10,1,100,10,-570.403791553547,2,"8, 20"
"392",5,10,1,100,10,-521.800247113755,2,"22, 3"
"393",5,10,1,100,10,-526.469619360263,2,"18, 12"
"394",5,10,1,100,10,-586.89003149112,2,"7, 2"
"395",5,10,1,100,10,-515.613513917241,2,"5, 11"
"396",5,10,1,100,10,-508.214593527155,2,"11, 3"
"397",5,10,1,100,10,-461.500380417994,2,"11, 2"
"398",5,10,1,100,10,-457.460114735919,2,"12, 2"
"399",5,10,1,100,10,-570.546324608048,2,"7, 13"
"400",5,10,1,100,10,-494.188059503773,2,"11, 22"
"401",6,10,1,100,10,-590.222429282787,2,"8, 20"
"402",6,10,1,100,10,-554.940385111753,2,"22, 3"
"403",6,10,1,100,10,-576.135558093468,2,"18, 12"
"404",6,10,1,100,10,-592.157811026339,2,"7, 2"
"405",6,10,1,100,10,-549.635255583603,2,"5, 11"
"406",6,10,1,100,10,-705.384067055541,2,"11, 3"
"407",6,10,1,100,10,-489.059501664515,2,"11, 2"
"408",6,10,1,100,10,-483.323320912208,2,"12, 2"
"409",6,10,1,100,10,-631.081401747097,2,"7, 13"
"410",6,10,1,100,10,-501.591674229239,2,"11, 22"
"411",7,10,1,100,10,-617.144794775755,2,"8, 20"
"412",7,10,1,100,10,-570.923991416278,2,"22, 3"
"413",7,10,1,100,10,-578.587099819827,2,"18, 12"
"414",7,10,1,100,10,-569.146096275945,2,"7, 2"
"415",7,10,1,100,10,-546.468817290931,2,"5, 11"
"416",7,10,1,100,10,-681.117067543824,2,"11, 3"
"417",7,10,1,100,10,-489.482647688082,2,"11, 2"
"418",7,10,1,100,10,-482.524967277492,2,"12, 2"
"419",7,10,1,100,10,-583.974422147362,2,"7, 13"
"420",7,10,1,100,10,-486.169967721806,2,"11, 22"
"421",8,10,1,100,10,-594.886533882887,2,"8, 20"
"422",8,10,1,100,10,-573.743094053578,2,"22, 3"
"423",8,10,1,100,10,-578.238214442238,2,"18, 12"
"424",8,10,1,100,10,-577.785671109337,2,"7, 2"
"425",8,10,1,100,10,-553.200925473639,2,"5, 11"
"426",8,10,1,100,10,-690.788958062289,2,"11, 3"
"427",8,10,1,100,10,-480.792244144799,2,"11, 2"
"428",8,10,1,100,10,-485.344415869698,2,"12, 2"
"429",8,10,1,100,10,-584.706583771517,2,"7, 13"
"430",8,10,1,100,10,-499.835811522624,2,"11, 22"
"431",9,10,0,100,10,-617.134003626675,2,"8, 20"
"432",9,10,0,100,10,-681.684377105081,2,"22, 3"
"433",9,10,0,100,10,-571.432390043426,2,"18, 12"
"434",9,10,0,100,10,-634.188768580981,2,"7, 2"
"435",9,10,0,100,10,-635.497615455513,2,"5, 11"
"436",9,10,0,100,10,-734.521726934539,2,"11, 3"
"437",9,10,0,100,10,-567.648631839743,2,"11, 2"
"438",9,10,0,100,10,-576.342078471935,2,"12, 2"
"439",9,10,0,100,10,-556.398840519779,2,"7, 13"
"440",9,10,0,100,10,-560.708497282577,2,"11, 22"
"441",10,10,0,100,10,-644.193547665833,2,"8, 20"
"442",10,10,0,100,10,-687.15309846806,2,"22, 3"
"443",10,10,0,100,10,-574.255003741168,2,"18, 12"
"444",10,10,0,100,10,-635.154151748821,2,"7, 2"
"445",10,10,0,100,10,-641.320620723199,2,"5, 11"
"446",10,10,0,100,10,-742.79939926469,2,"11, 3"
"447",10,10,0,100,10,-572.029403454763,2,"11, 2"
"448",10,10,0,100,10,-573.213129144377,2,"12, 2"
"449",10,10,0,100,10,-564.539434579227,2,"7, 13"
"450",10,10,0,100,10,-565.491197864896,2,"11, 22"
