"","loglik","k","seed","cpts","nit"
"6843",-127778.282816427,14,4,1,100
"6844",-119146.611142609,14,4,1,100
"6845",-79087.2653210668,14,4,1,100
"6846",-75261.8224629675,14,4,1,100
"6847",-95635.7430958174,14,4,1,100
"6848",-81778.1665164784,14,4,1,100
"6849",-86225.7095089521,14,4,1,100
"6850",-59338.8483986197,14,4,1,100
"6851",-94252.9931583889,14,4,1,100
"6852",-73862.1715555348,14,4,1,100
"6853",-99777.7844716613,14,4,1,100
"6854",-122787.922363569,14,4,1,100
"6855",-110297.824682237,14,4,1,100
"6856",-105108.761538469,14,4,1,100
"6857",-76601.0329004634,14,4,1,100
"6858",-119595.358292756,14,4,1,100
"6859",-104940.370965586,14,4,1,100
"6860",-96785.3610923688,14,4,1,100
"6861",-102410.80181125,14,4,1,100
"6862",-85029.9412086096,14,4,1,100
"6863",-78069.0155508003,14,4,1,100
"6864",-81436.292141085,14,4,1,100
"6865",-60519.6060973543,14,4,1,100
"6866",-98216.6714684241,14,4,1,100
"6867",-107846.933019642,14,4,1,100
"6868",-116284.907899908,14,4,1,100
"6869",-102699.716581431,14,4,1,100
"6870",-53943.7615792565,14,4,1,100
"6871",-84538.4580847225,14,4,1,100
"6872",-107311.904432173,14,4,1,100
"6873",-108910.993037285,14,4,1,100
"6874",-72644.8047078612,14,4,1,100
"6875",-111968.044314561,14,4,1,100
"6876",-115355.700326579,14,4,1,100
"6877",-81643.6425117203,14,4,1,100
"6878",-114915.926147788,14,4,1,100
"6879",-92170.4236903372,14,4,1,100
"6880",-47659.0713964551,14,4,1,100
"6881",-94286.7608683885,14,4,1,100
"6882",-106243.75581502,14,4,1,100
"6883",-99221.2020415243,14,4,1,100
"6884",-93824.9130128486,14,4,1,100
"6885",-83000.7572822864,14,4,1,100
"6886",-115772.371936624,14,4,1,100
"6887",-70212.0877597951,14,4,1,100
"6888",-64623.9314578036,14,4,1,100
"6889",-104794.427690956,14,4,1,100
"6890",-86774.8758612831,14,4,1,100
"6891",-102034.086027068,14,4,1,100
"6892",-99351.9472633129,14,4,1,100
"6893",-107981.711947408,14,4,1,100
"6894",-115049.538859786,14,4,1,100
"6895",-91154.2455626224,14,4,1,100
"6896",-89938.6355794446,14,4,1,100
"6897",-78412.5079870656,14,4,1,100
"6898",-64853.849786675,14,4,1,100
"6899",-95776.658521059,14,4,1,100
"6900",-75101.3292349066,14,4,1,100
"6901",-129589.69690947,15,4,1,100
"6902",-152685.114392328,15,4,1,100
"6903",-76635.4803322868,15,4,1,100
"6904",-157452.249502407,15,4,1,100
"6905",-94564.8301284166,15,4,1,100
"6906",-112261.982613764,15,4,1,100
"6907",-126401.972623486,15,4,1,100
"6908",-119442.053502663,15,4,1,100
"6909",-189805.121733502,15,4,1,100
"6910",-136910.67361279,15,4,1,100
"6911",-133172.512760536,15,4,1,100
"6912",-119538.753765349,15,4,1,100
"6913",-155530.131731932,15,4,1,100
"6914",-171208.919811726,15,4,1,100
"6915",-183180.909061766,15,4,1,100
"6916",-152537.96501099,15,4,1,100
"6917",-143356.189383306,15,4,1,100
"6918",-79652.6277685709,15,4,1,100
"6919",-96673.969993992,15,4,1,100
"6920",-127179.816993851,15,4,1,100
"6921",-136487.08267538,15,4,1,100
"6922",-79783.4935615334,15,4,1,100
"6923",-133383.577233513,15,4,1,100
"6924",-140901.853243984,15,4,1,100
"6925",-172622.991345278,15,4,1,100
"6926",-99126.631246546,15,4,1,100
"6927",-153809.161055731,15,4,1,100
"6928",-133609.169992187,15,4,1,100
"6929",-73702.0118406945,15,4,1,100
"6930",-192478.04180942,15,4,1,100
"6931",-180410.823209674,15,4,1,100
"6932",-128189.826027686,15,4,1,100
"6933",-165386.86306548,15,4,1,100
"6934",-130147.848468371,15,4,1,100
"6935",-85342.8093667815,15,4,1,100
"6936",-119244.046634678,15,4,1,100
"6937",-124734.503491785,15,4,1,100
"6938",-97966.6902020183,15,4,1,100
"6939",-114852.269759296,15,4,1,100
"6940",-164520.574122711,15,4,1,100
"6941",-142991.837455066,15,4,1,100
"6942",-120243.633739245,15,4,1,100
"6943",-71236.7205109696,15,4,1,100
"6944",-115172.83090911,15,4,1,100
"6945",-158451.990400277,15,4,1,100
"6946",-85769.2989956902,15,4,1,100
"6947",-83480.0153280776,15,4,1,100
"6948",-120512.902593442,15,4,1,100
"6949",-118679.731587511,15,4,1,100
"6950",-93468.9098344954,15,4,1,100
"6951",-122654.838798414,15,4,1,100
"6952",-109851.319273405,15,4,1,100
"6953",-131574.20422079,15,4,1,100
"6954",-110527.110815023,15,4,1,100
"6955",-136185.255532738,15,4,1,100
"6956",-158431.028202696,15,4,1,100
"6957",-106898.256140291,15,4,1,100
"6958",-151635.998627341,15,4,1,100
"6959",-164836.380055496,15,4,1,100
"6960",-129335.502081671,15,4,1,100
"6961",-82020.2776009939,15,4,1,100
"6962",-108829.033368626,15,4,1,100
"6963",-91710.1693765291,15,4,1,100
"6964",-118677.903618859,15,4,1,100
"6965",-167123.720166153,15,4,1,100
"6966",-140479.44815655,15,4,1,100
"6967",-108291.182043487,15,4,1,100
"6968",-118401.216486242,15,4,1,100
"6969",-141546.807895911,15,4,1,100
"6970",-162164.189692805,15,4,1,100
"6971",-102627.680821789,15,4,1,100
"6972",-167750.20347445,15,4,1,100
"6973",-80552.9510586329,15,4,1,100
"6974",-89104.5728528315,15,4,1,100
"6975",-88392.291340209,15,4,1,100
"6976",-207113.245487793,15,4,1,100
"6977",-137083.764414239,15,4,1,100
"6978",-136537.187250514,15,4,1,100
"6979",-104304.402771763,15,4,1,100
"6980",-125482.914475514,15,4,1,100
"6981",-138498.296472291,15,4,1,100
"6982",-124963.351537337,15,4,1,100
"6983",-112262.83239218,15,4,1,100
"6984",-94475.9498088554,15,4,1,100
"6985",-147300.545167493,15,4,1,100
"6986",-135759.486794908,15,4,1,100
"6987",-145306.944212999,15,4,1,100
"6988",-116871.209184598,15,4,1,100
"6989",-138319.892567421,15,4,1,100
"6990",-159527.120052381,15,4,1,100
"6991",-122541.37682654,15,4,1,100
"6992",-134679.517508282,15,4,1,100
"6993",-142287.499788269,15,4,1,100
"6994",-123179.860876046,15,4,1,100
"6995",-119925.356567073,15,4,1,100
"6996",-99850.5920738156,15,4,1,100
"6997",-101905.990055772,15,4,1,100
"6998",-65628.7608350589,15,4,1,100
"6999",-132438.422900987,15,4,1,100
"7000",-128791.544289899,15,4,1,100
"7001",-8684.11010187353,2,6,1,100
"7002",-9698.69782051097,2,6,1,100
"7003",-8263.1028800433,2,6,1,100
"7004",-9057.53921267411,2,6,1,100
"7005",-8355.94761725368,2,6,1,100
"7006",-8841.93154275467,2,6,1,100
"7007",-9589.80843903278,2,6,1,100
"7008",-8684.11010187353,2,6,1,100
"7009",-8795.91247540217,2,6,1,100
"7010",-8925.08659174914,2,6,1,100
"7011",-8379.58692248713,2,6,1,100
"7012",-9142.55331860412,2,6,1,100
"7013",-8872.6628184995,2,6,1,100
"7014",-9623.5760669651,2,6,1,100
"7015",-7550.9887217291,2,6,1,100
"7016",-9013.3934897272,2,6,1,100
"7017",-8684.11010187353,2,6,1,100
"7018",-9329.23070521249,2,6,1,100
"7019",-8684.11010187353,2,6,1,100
"7020",-8351.39119330907,2,6,1,100
"7021",-8300.57707010034,2,6,1,100
"7022",-9477.68359592105,2,6,1,100
"7023",-9097.85548707924,2,6,1,100
"7024",-9234.9240502281,2,6,1,100
"7025",-8695.3618347694,2,6,1,100
"7026",-7220.662264031,2,6,1,100
"7027",-8932.09616173363,2,6,1,100
"7028",-8468.53459518889,2,6,1,100
"7029",-7550.9887217291,2,6,1,100
"7030",-9041.36596355298,2,6,1,100
"7031",-9428.58010043062,2,6,1,100
"7032",-8495.38048849377,2,6,1,100
"7033",-8321.4434870311,2,6,1,100
"7034",-8836.30533525846,2,6,1,100
"7035",-9035.34074482427,2,6,1,100
"7036",-9335.19564475982,2,6,1,100
"7037",-9023.01664537948,2,6,1,100
"7038",-8684.11010187353,2,6,1,100
"7039",-8650.15068764543,2,6,1,100
"7040",-8897.7494408085,2,6,1,100
"7041",-8201.35690225706,2,6,1,100
"7042",-9335.19564475982,2,6,1,100
"7043",-9516.88243789649,2,6,1,100
"7044",-9218.12294356013,2,6,1,100
"7045",-8098.89047738789,2,6,1,100
"7046",-8786.84123765143,2,6,1,100
"7047",-10112.8612830143,2,6,1,100
"7048",-10946.7915689775,2,6,1,100
"7049",-8786.84123765143,2,6,1,100
"7050",-8752.66520108051,2,6,1,100
"7051",-8684.11010187353,2,6,1,100
"7052",-9392.12102507798,2,6,1,100
"7053",-8339.38915256314,2,6,1,100
"7054",-10281.5108051079,2,6,1,100
"7055",-8821.63839935586,2,6,1,100
"7056",-9523.62237835179,2,6,1,100
"7057",-10414.9440953436,2,6,1,100
"7058",-7522.66694696528,2,6,1,100
"7059",-8953.68326244832,2,6,1,100
"7060",-8893.43868716076,2,6,1,100
"7061",-8684.11010187353,2,6,1,100
"7062",-9207.01554180152,2,6,1,100
"7063",-8105.89041184196,2,6,1,100
"7064",-8684.11010187353,2,6,1,100
"7065",-8409.78548236555,2,6,1,100
"7066",-9941.38673177161,2,6,1,100
"7067",-8382.10541893925,2,6,1,100
"7068",-9039.8176962384,2,6,1,100
"7069",-8684.11009549108,2,6,1,100
"7070",-7934.52175350229,2,6,1,100
"7071",-8446.98359330707,2,6,1,100
"7072",-10897.8986449552,2,6,1,100
"7073",-8192.31961366183,2,6,1,100
"7074",-8438.42701308071,2,6,1,100
"7075",-8300.57707010034,2,6,1,100
"7076",-9711.7371752306,2,6,1,100
"7077",-8818.70683146882,2,6,1,100
"7078",-8717.92991055224,2,6,1,100
"7079",-8236.52643643658,2,6,1,100
"7080",-8979.24182836461,2,6,1,100
"7081",-8684.11010187353,2,6,1,100
"7082",-8966.30454001548,2,6,1,100
"7083",-11442.3923740263,2,6,1,100
"7084",-9534.6641026272,2,6,1,100
"7085",-9015.76108517225,2,6,1,100
"7086",-8684.11010187353,2,6,1,100
"7087",-10594.226881287,2,6,1,100
"7088",-7722.35738006876,2,6,1,100
"7089",-8317.12150311754,2,6,1,100
"7090",-7697.78742653806,2,6,1,100
"7091",-9562.39830708972,2,6,1,100
"7092",-9452.97670398321,2,6,1,100
"7093",-8972.92486845089,2,6,1,100
"7094",-8544.08169195849,2,6,1,100
"7095",-9401.23224751468,2,6,1,100
"7096",-9530.58825302475,2,6,1,100
"7097",-8986.16394180169,2,6,1,100
"7098",-9239.3078657376,2,6,1,100
"7099",-8437.54139513641,2,6,1,100
"7100",-10073.378438232,2,6,1,100
"7101",-17173.770047053,3,6,1,100
"7102",-17845.8685736883,3,6,1,100
"7103",-15399.7234535321,3,6,1,100
"7104",-16274.0552927216,3,6,1,100
"7105",-16430.3212366873,3,6,1,100
"7106",-13299.6491589084,3,6,1,100
"7107",-17443.234967204,3,6,1,100
"7108",-12851.5265994353,3,6,1,100
"7109",-14749.0383146706,3,6,1,100
"7110",-17555.6847915826,3,6,1,100
"7111",-15833.3707327053,3,6,1,100
"7112",-14702.8554729972,3,6,1,100
"7113",-15126.1618058662,3,6,1,100
"7114",-12547.6427995209,3,6,1,100
"7115",-14026.3581951682,3,6,1,100
"7116",-18307.2854044897,3,6,1,100
"7117",-17155.5100444555,3,6,1,100
"7118",-15951.3219371995,3,6,1,100
"7119",-15051.6736521786,3,6,1,100
"7120",-17302.7043423754,3,6,1,100
"7121",-16473.8439500227,3,6,1,100
"7122",-15940.6845730151,3,6,1,100
"7123",-15407.164371444,3,6,1,100
"7124",-16019.0436685451,3,6,1,100
"7125",-19542.0749679766,3,6,1,100
"7126",-20537.9650923651,3,6,1,100
"7127",-15671.6725573186,3,6,1,100
"7128",-16025.8940943812,3,6,1,100
"7129",-21156.7778386211,3,6,1,100
"7130",-17557.5453946425,3,6,1,100
"7131",-17478.3705583061,3,6,1,100
"7132",-17818.1981414381,3,6,1,100
"7133",-15646.5532728262,3,6,1,100
"7134",-15160.6991547944,3,6,1,100
"7135",-15557.5519343022,3,6,1,100
"7136",-16039.8602912329,3,6,1,100
"7137",-16540.8915236714,3,6,1,100
"7138",-18150.285066742,3,6,1,100
"7139",-17954.7225359408,3,6,1,100
"7140",-15343.5626965043,3,6,1,100
"7141",-15305.9460761387,3,6,1,100
"7142",-17241.5671312593,3,6,1,100
"7143",-18064.4334041775,3,6,1,100
"7144",-17852.652891769,3,6,1,100
"7145",-13417.3160279709,3,6,1,100
"7146",-19681.1265111243,3,6,1,100
"7147",-16168.5138375481,3,6,1,100
"7148",-17745.9297462288,3,6,1,100
"7149",-13868.0614034619,3,6,1,100
"7150",-14482.6410812523,3,6,1,100
"7151",-19870.080992239,3,6,1,100
"7152",-14734.140310624,3,6,1,100
"7153",-15606.5311871049,3,6,1,100
"7154",-12721.0848554075,3,6,1,100
"7155",-18711.4803491765,3,6,1,100
"7156",-15313.3606943477,3,6,1,100
"7157",-14066.1279342881,3,6,1,100
"7158",-14257.543197659,3,6,1,100
"7159",-18520.9008154784,3,6,1,100
"7160",-18872.7160541377,3,6,1,100
"7161",-15707.1682164805,3,6,1,100
"7162",-14871.6241811131,3,6,1,100
"7163",-16298.8686708196,3,6,1,100
"7164",-16842.0161525101,3,6,1,100
"7165",-16761.7163283249,3,6,1,100
"7166",-16776.7666957761,3,6,1,100
"7167",-18604.216464969,3,6,1,100
"7168",-16808.3249434073,3,6,1,100
"7169",-19803.6369929031,3,6,1,100
"7170",-18853.8667162673,3,6,1,100
"7171",-17272.9073455137,3,6,1,100
"7172",-16842.2887715027,3,6,1,100
"7173",-17933.2017450606,3,6,1,100
"7174",-17862.8019052584,3,6,1,100
"7175",-15992.6292573831,3,6,1,100
"7176",-17705.1442836003,3,6,1,100
"7177",-19215.835562263,3,6,1,100
"7178",-17401.5663900155,3,6,1,100
"7179",-16649.7518803093,3,6,1,100
"7180",-17349.9970247966,3,6,1,100
"7181",-16926.0460742827,3,6,1,100
"7182",-16842.2433320546,3,6,1,100
"7183",-15835.9115687483,3,6,1,100
"7184",-13061.3268253112,3,6,1,100
"7185",-16325.2108918056,3,6,1,100
"7186",-14223.8320160374,3,6,1,100
"7187",-16434.1208529267,3,6,1,100
"7188",-15356.0780259321,3,6,1,100
"7189",-15513.526260299,3,6,1,100
"7190",-17087.6231185002,3,6,1,100
"7191",-16903.2873062032,3,6,1,100
"7192",-19350.23228206,3,6,1,100
"7193",-14353.5651987762,3,6,1,100
"7194",-18070.791072712,3,6,1,100
"7195",-14951.2891744251,3,6,1,100
"7196",-16646.4232860997,3,6,1,100
"7197",-17380.5333406242,3,6,1,100
"7198",-17095.8410536798,3,6,1,100
"7199",-15301.5250801186,3,6,1,100
"7200",-16869.8221930722,3,6,1,100
"7201",-21166.6041461529,4,6,1,100
"7202",-20327.0386602575,4,6,1,100
"7203",-16661.6705623312,4,6,1,100
"7204",-20680.3557467061,4,6,1,100
"7205",-24868.5438319665,4,6,1,100
"7206",-22679.2303474147,4,6,1,100
"7207",-18396.141658672,4,6,1,100
"7208",-19161.2238642064,4,6,1,100
"7209",-18366.2137258861,4,6,1,100
"7210",-20843.9685725208,4,6,1,100
"7211",-21549.3418648799,4,6,1,100
"7212",-19657.5178671848,4,6,1,100
"7213",-20063.7190714643,4,6,1,100
"7214",-19044.3769347653,4,6,1,100
"7215",-18164.8002559077,4,6,1,100
"7216",-18504.08840079,4,6,1,100
"7217",-21189.8013662453,4,6,1,100
"7218",-17573.3428075762,4,6,1,100
"7219",-18234.3442827,4,6,1,100
"7220",-17116.2934091441,4,6,1,100
"7221",-20584.8894207823,4,6,1,100
"7222",-16736.1565975704,4,6,1,100
"7223",-23609.427110812,4,6,1,100
"7224",-21590.2928810752,4,6,1,100
"7225",-20976.7315138645,4,6,1,100
"7226",-16056.7142532499,4,6,1,100
"7227",-20184.631531261,4,6,1,100
"7228",-24939.4036593431,4,6,1,100
"7229",-19548.9533463905,4,6,1,100
"7230",-16174.4181826374,4,6,1,100
"7231",-22451.7022844046,4,6,1,100
"7232",-21811.6907238975,4,6,1,100
"7233",-18621.0925734326,4,6,1,100
"7234",-21822.7380824682,4,6,1,100
"7235",-24470.7644801837,4,6,1,100
"7236",-19299.4943083433,4,6,1,100
"7237",-21253.2901548896,4,6,1,100
"7238",-18185.0367106676,4,6,1,100
"7239",-19101.7336596937,4,6,1,100
"7240",-21059.4712204009,4,6,1,100
"7241",-16833.7324383988,4,6,1,100
"7242",-22406.7742753319,4,6,1,100
"7243",-17994.8629560404,4,6,1,100
"7244",-21982.127155723,4,6,1,100
"7245",-19864.4630240375,4,6,1,100
"7246",-20170.1583914319,4,6,1,100
"7247",-18319.1558993523,4,6,1,100
"7248",-22924.4139127188,4,6,1,100
"7249",-21020.1158624709,4,6,1,100
"7250",-22522.3852843995,4,6,1,100
"7251",-15748.3066055948,4,6,1,100
"7252",-16430.9332484435,4,6,1,100
"7253",-22702.9137140206,4,6,1,100
"7254",-19798.5366026314,4,6,1,100
"7255",-17919.7089456876,4,6,1,100
"7256",-21130.2047044623,4,6,1,100
"7257",-15948.5833352035,4,6,1,100
"7258",-14846.6375859645,4,6,1,100
"7259",-19623.4921465962,4,6,1,100
"7260",-16414.2117126479,4,6,1,100
"7261",-19205.1299581663,4,6,1,100
"7262",-18249.2817065622,4,6,1,100
"7263",-20028.7303617033,4,6,1,100
"7264",-21491.4970822711,4,6,1,100
"7265",-19414.1224315342,4,6,1,100
"7266",-19896.3244339273,4,6,1,100
"7267",-20375.5546002095,4,6,1,100
"7268",-21842.7959068461,4,6,1,100
"7269",-16929.4451665047,4,6,1,100
"7270",-21231.9617793744,4,6,1,100
"7271",-16881.9624344899,4,6,1,100
"7272",-20442.5987401104,4,6,1,100
"7273",-19153.1585520386,4,6,1,100
"7274",-21772.8072656351,4,6,1,100
"7275",-21075.4020103823,4,6,1,100
"7276",-14080.6305582073,4,6,1,100
"7277",-17931.6358849754,4,6,1,100
"7278",-19819.7356188677,4,6,1,100
"7279",-20981.8473311591,4,6,1,100
"7280",-22009.9699951877,4,6,1,100
"7281",-21909.7212454931,4,6,1,100
"7282",-17235.1006577102,4,6,1,100
"7283",-20385.2453431405,4,6,1,100
"7284",-20685.9764691557,4,6,1,100
"7285",-22834.8657101295,4,6,1,100
"7286",-19157.6129385387,4,6,1,100
"7287",-17773.1449102264,4,6,1,100
"7288",-20316.8464052929,4,6,1,100
"7289",-20856.7454182308,4,6,1,100
"7290",-20667.6523627566,4,6,1,100
"7291",-17510.2148058653,4,6,1,100
"7292",-18199.5293184615,4,6,1,100
"7293",-20175.9533761453,4,6,1,100
"7294",-19115.2746236532,4,6,1,100
"7295",-19471.6706255765,4,6,1,100
"7296",-21806.8608054412,4,6,1,100
"7297",-21267.6750216553,4,6,1,100
"7298",-23605.7222372345,4,6,1,100
"7299",-20825.142352447,4,6,1,100
"7300",-20928.920827507,4,6,1,100
"7301",-25570.3402765477,5,6,1,100
"7302",-18620.3919119339,5,6,1,100
"7303",-22094.544873051,5,6,1,100
"7304",-28894.7160401636,5,6,1,100
"7305",-27666.5063352807,5,6,1,100
"7306",-24460.9666457038,5,6,1,100
"7307",-27382.7238530859,5,6,1,100
"7308",-23702.3758152202,5,6,1,100
"7309",-25013.9218369808,5,6,1,100
"7310",-21146.7614119281,5,6,1,100
"7311",-20470.7812573519,5,6,1,100
"7312",-29636.6168060232,5,6,1,100
"7313",-20304.892673261,5,6,1,100
"7314",-20421.2735836759,5,6,1,100
"7315",-27718.1605448576,5,6,1,100
"7316",-23246.5313948496,5,6,1,100
"7317",-25472.6092890677,5,6,1,100
"7318",-28130.6586372588,5,6,1,100
"7319",-23877.7088096128,5,6,1,100
"7320",-23440.330713525,5,6,1,100
"7321",-22920.9745119844,5,6,1,100
"7322",-24256.7273803626,5,6,1,100
"7323",-25368.9877247819,5,6,1,100
"7324",-26441.4623800564,5,6,1,100
"7325",-23175.7414842077,5,6,1,100
"7326",-25160.1603367077,5,6,1,100
"7327",-28550.9697259646,5,6,1,100
"7328",-24724.2329822561,5,6,1,100
"7329",-27703.5740839221,5,6,1,100
"7330",-22674.3619196034,5,6,1,100
"7331",-26382.4016779886,5,6,1,100
"7332",-23939.1405070407,5,6,1,100
"7333",-24513.790771475,5,6,1,100
"7334",-24248.4007278041,5,6,1,100
"7335",-30209.4499281233,5,6,1,100
"7336",-26201.9202946801,5,6,1,100
"7337",-27359.828073884,5,6,1,100
"7338",-23506.8032884775,5,6,1,100
"7339",-24851.4164051913,5,6,1,100
"7340",-28295.7332609553,5,6,1,100
"7341",-25010.409470906,5,6,1,100
"7342",-29971.046126848,5,6,1,100
"7343",-29163.7967204417,5,6,1,100
"7344",-21096.9471881264,5,6,1,100
"7345",-23232.3355730535,5,6,1,100
"7346",-21470.3502580484,5,6,1,100
"7347",-21484.4594060344,5,6,1,100
"7348",-25976.3286490578,5,6,1,100
"7349",-25942.205633502,5,6,1,100
"7350",-24087.4060707466,5,6,1,100
"7351",-22929.4251214866,5,6,1,100
"7352",-28817.8503670268,5,6,1,100
"7353",-26600.5778502552,5,6,1,100
"7354",-25214.8752161872,5,6,1,100
"7355",-28129.7005928506,5,6,1,100
"7356",-25522.164673461,5,6,1,100
"7357",-29027.5471770008,5,6,1,100
"7358",-23362.9303125801,5,6,1,100
"7359",-24182.9662296537,5,6,1,100
"7360",-16069.7541458219,5,6,1,100
"7361",-22485.4061305094,5,6,1,100
"7362",-29442.1376143984,5,6,1,100
"7363",-27450.6683903949,5,6,1,100
"7364",-27265.6098264278,5,6,1,100
"7365",-28978.911192049,5,6,1,100
"7366",-26310.6462196149,5,6,1,100
"7367",-22771.5790374732,5,6,1,100
"7368",-29483.684951282,5,6,1,100
"7369",-27399.0901997217,5,6,1,100
"7370",-18946.1355467774,5,6,1,100
"7371",-26295.2306274074,5,6,1,100
"7372",-29865.5075704481,5,6,1,100
"7373",-25302.5390107156,5,6,1,100
"7374",-24304.2923929664,5,6,1,100
"7375",-25430.5670247326,5,6,1,100
"7376",-26776.5185448425,5,6,1,100
"7377",-23951.3633140371,5,6,1,100
"7378",-27090.4232889458,5,6,1,100
"7379",-25640.0530111714,5,6,1,100
"7380",-22756.3226231238,5,6,1,100
"7381",-21065.846289874,5,6,1,100
"7382",-23712.0050983158,5,6,1,100
"7383",-28921.4710109917,5,6,1,100
"7384",-21724.7143051331,5,6,1,100
"7385",-25203.4317717341,5,6,1,100
"7386",-24320.894259682,5,6,1,100
"7387",-26293.6794199057,5,6,1,100
"7388",-23146.8475752183,5,6,1,100
"7389",-27868.3140813168,5,6,1,100
"7390",-25027.5892236778,5,6,1,100
"7391",-25395.6808055278,5,6,1,100
"7392",-18391.1987985589,5,6,1,100
"7393",-22135.9449455038,5,6,1,100
"7394",-24175.8102047232,5,6,1,100
"7395",-26638.4904217775,5,6,1,100
"7396",-23667.0187123174,5,6,1,100
"7397",-27062.9399120234,5,6,1,100
"7398",-17324.6612492422,5,6,1,100
"7399",-28763.8310900709,5,6,1,100
"7400",-19196.7666504583,5,6,1,100
"7401",-36816.2859619976,10,6,1,100
"7402",-53813.4276450253,10,6,1,100
"7403",-36377.5989441336,10,6,1,100
"7404",-48648.6468117902,10,6,1,100
"7405",-62465.4632406783,10,6,1,100
"7406",-65384.0394058534,10,6,1,100
"7407",-63135.0862819586,10,6,1,100
"7408",-66148.9407406295,10,6,1,100
"7409",-52076.1781474739,10,6,1,100
"7410",-45074.5651110726,10,6,1,100
"7411",-42986.9182365699,10,6,1,100
"7412",-33561.3608208301,10,6,1,100
"7413",-65932.4481690875,10,6,1,100
"7414",-39352.9551338593,10,6,1,100
"7415",-43086.9688560712,10,6,1,100
"7416",-36021.3058441328,10,6,1,100
"7417",-67728.2518498773,10,6,1,100
"7418",-38748.6977387611,10,6,1,100
"7419",-41821.6129285782,10,6,1,100
"7420",-41040.9913261264,10,6,1,100
"7421",-63836.7892059195,10,6,1,100
"7422",-68111.0301823142,10,6,1,100
"7423",-46428.4075092501,10,6,1,100
"7424",-50748.1292217176,10,6,1,100
"7425",-72723.2193869907,10,6,1,100
"7426",-45723.278326299,10,6,1,100
"7427",-47671.5465443686,10,6,1,100
"7428",-45313.4156431039,10,6,1,100
"7429",-47792.39987698,10,6,1,100
"7430",-63230.1627850773,10,6,1,100
"7431",-38682.8629586781,10,6,1,100
"7432",-64859.5869741394,10,6,1,100
"7433",-35251.9055478581,10,6,1,100
"7434",-44411.5437946327,10,6,1,100
"7435",-74617.2607773786,10,6,1,100
"7436",-41049.0550047375,10,6,1,100
"7437",-47056.3244794191,10,6,1,100
"7438",-45515.6136235253,10,6,1,100
"7439",-42473.9098881304,10,6,1,100
"7440",-37839.5864029871,10,6,1,100
"7441",-69382.3874698448,10,6,1,100
"7442",-64804.3422414095,10,6,1,100
"7443",-58386.5990221499,10,6,1,100
"7444",-56837.6662058155,10,6,1,100
"7445",-46883.1432933724,10,6,1,100
"7446",-49566.777579175,10,6,1,100
"7447",-39591.76849238,10,6,1,100
"7448",-44564.523122126,10,6,1,100
"7449",-53397.9422042939,10,6,1,100
"7450",-61938.4039959616,10,6,1,100
"7451",-32369.2001027712,10,6,1,100
"7452",-35587.8871526258,10,6,1,100
"7453",-46356.3118750955,10,6,1,100
"7454",-46215.7823901362,10,6,1,100
"7455",-54790.9175482676,10,6,1,100
"7456",-40261.5098911112,10,6,1,100
"7457",-50495.4471290589,10,6,1,100
"7458",-42737.0411449806,10,6,1,100
"7459",-69457.4532810844,10,6,1,100
"7460",-51207.0721962811,10,6,1,100
"7461",-38838.3333420669,10,6,1,100
"7462",-43070.1677893727,10,6,1,100
"7463",-34668.0542934602,10,6,1,100
"7464",-41871.9211582499,10,6,1,100
"7465",-44877.0796958014,10,6,1,100
"7466",-67430.1795254909,10,6,1,100
"7467",-48892.3623821906,10,6,1,100
"7468",-52216.3787089932,10,6,1,100
"7469",-63216.4298470823,10,6,1,100
"7470",-66604.8605576191,10,6,1,100
"7471",-76703.8507414969,10,6,1,100
"7472",-33328.0704097616,10,6,1,100
"7473",-67528.2767391413,10,6,1,100
"7474",-40583.8856454688,10,6,1,100
"7475",-63273.0186124581,10,6,1,100
"7476",-40387.7230620607,10,6,1,100
"7477",-34345.7865394581,10,6,1,100
"7478",-44018.4326510175,10,6,1,100
"7479",-39191.8188343302,10,6,1,100
"7480",-41360.0085244507,10,6,1,100
"7481",-61197.4607523675,10,6,1,100
"7482",-47983.4275209232,10,6,1,100
"7483",-36540.1977063671,10,6,1,100
"7484",-45575.3200291401,10,6,1,100
"7485",-45192.8041679279,10,6,1,100
"7486",-38419.2093282946,10,6,1,100
"7487",-39855.0238285717,10,6,1,100
"7488",-39964.5480959486,10,6,1,100
"7489",-60098.8559382711,10,6,1,100
"7490",-60730.0483755985,10,6,1,100
"7491",-50427.8333600142,10,6,1,100
"7492",-64638.8559353723,10,6,1,100
"7493",-40414.4000246359,10,6,1,100
"7494",-36677.9588440016,10,6,1,100
"7495",-66466.9360538599,10,6,1,100
"7496",-34302.9261724199,10,6,1,100
"7497",-39505.5437287379,10,6,1,100
"7498",-39280.6162456232,10,6,1,100
"7499",-36723.9587092861,10,6,1,100
"7500",-41868.3945620696,10,6,1,100
"7501",-36158.3798154835,11,6,1,100
"7502",-54138.9416751184,11,6,1,100
"7503",-65053.8368825812,11,6,1,100
"7504",-61378.2838107338,11,6,1,100
"7505",-72188.3018586629,11,6,1,100
"7506",-39562.3671974264,11,6,1,100
"7507",-38455.1491585375,11,6,1,100
"7508",-66309.5720597464,11,6,1,100
"7509",-49687.2364479017,11,6,1,100
"7510",-41809.3972150711,11,6,1,100
"7511",-57191.5197754985,11,6,1,100
"7512",-32616.5514463718,11,6,1,100
"7513",-41904.4855086827,11,6,1,100
"7514",-60144.7095951709,11,6,1,100
